StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q39,Q42_1,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q8_1,Q8_2,Q8_3,Q8_4,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q45_1,Q47_1,Q63_1,Q63_2,Q63_3,Q63_4,Q63_5,Q63_6,Q63_7,Q63_8,Q18_1_1,Q18_1_2,Q18_1_3,Q18_1_4,Q18_1_5,Q18_1_6,Q18_1_7,Q18_1_8,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17,Q46,Q29,Q30,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q22,Q23,Q27,Q27_2_TEXT,Q24,Q40,Q25,Q25_6_TEXT,Q26,Q48,Q49,Q45,Q18_1_1 - Topics
2017-11-02 14:24:07,2017-11-02 14:46:30,0,193.228.221.88,100,1343,1,2017-11-02 14:46:31,R_2zZU0cbSc08Eu1M,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,2,3,4,5,6,7,8",75,5,4,4,3,3,3,3,5,5,4,4,3,4,2,4,1,2,4,6,8,4,4,4,3,3,4,3,5,3,3,4,3,3,2,3,2,2,3,1,"0,8",1,1,2,"1,6",2,2,2,4,2,3,4,2,3,2,1,2,2,2,"2,4",3,3,4,5,4,2,4,4,5,2,2,3,1,2,Romania,4,1,4,,3,1,2,,
2017-11-02 14:04:03,2017-11-02 14:50:42,0,217.13.183.252,100,2798,1,2017-11-02 14:50:42,R_2dEiKzGCh7Hw35L,,,,,48.198104858398,16.394805908203,anonymous,EN,"1,2,3,4,5,6,7,8",45,5,5,4,5,3,3,3,5,5,3,4,4,3,4,4,2,7,6,7,6,4,3,4,4,3,3,3,5,1,2,4,2,2,2,3,2,2,2,2,1,2,3,2,2,2,2,4,5,4,4,4,2,4,5,1,2,1,2,"1,4",2,4,5,4,3,3,4,2,4,2,4,2,2,2,romanian,3,2,4,,4,1,2,,
2017-11-02 15:17:06,2017-11-02 15:29:47,0,213.225.37.147,100,761,1,2017-11-02 15:29:48,R_1QGgAgdT67zvYy5,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",99,4,3,5,3,3,1,1,5,5,4,4,3,3,3,4,3,7,6,7,8,4,5,5,3,4,4,4,5,3,3,4,3,3,2,3,3,1,3,"1,50","2,50","3,50","4,50","2,50","2,00","2,00","1,50",3,5,4,5,5,3,4,5,1,2,2,2,"2,3,4",4,4,4,4,4,4,4,4,4,2,3,4,2,1,,4,2,4,,3,1,1,,
2017-11-02 13:35:22,2017-11-02 15:42:31,0,156.67.139.105,100,7628,1,2017-11-02 15:42:31,R_1n0ZQ52I6UrhsTD,,,,,49.683303833008,6.4667053222656,anonymous,EN,"1,3",25,1,1,5,4,1,3,1,5,5,4,5,4,4,3,4,1,7,6,8,7,5,4,5,4,3,4,4,5,3,3,5,3,3,2,1,2,2,3,0.79,"0,79","1,50","1,99","1,50","1,50","0,99",0.79,3,4,4,4,3,4,3,4,1,2,1,1,"1,3,4",4,5,5,4,4,4,3,4,5,1,4,2,1,2,"German ",1,1,4,,4,1,1,,
2017-11-02 15:32:14,2017-11-02 15:42:34,0,137.208.166.59,100,620,1,2017-11-02 15:42:35,R_0qPldoYTWbGTlyV,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",48,4,4,4,5,3,1,1,5,5,4,4,4,2,2,5,2,7,4,6,7,4,4,3,4,2,4,2,5,1,1,4,3,3,1,2,1,2,2,2,1,3,4,2,2,"1,5",2,3,4,4,5,4,4,5,4,1,2,2,2,"1,2",2,1,4,4,2,4,2,2,5,3,3,2,2,2,Romania,2,1,3,,4,1,1,,
2017-11-02 15:36:44,2017-11-02 15:45:51,0,178.191.199.10,100,547,1,2017-11-02 15:45:52,R_3JLyiuMET5hYXd6,,,,,47.083297729492,15.541702270508,anonymous,EN,"1,3",60,5,5,5,3,3,3,3,5,5,3,5,4,4,4,5,2,8,6,8,8,5,4,5,4,3,5,3,3,1,3,1,2,1,3,2,1,2,1,"1,50","0,90","0,89","1,50","1,30","0,60","1,20","1,20",2,3,3,4,3,2,4,3,1,2,1,2,"2,3",2,5,4,3,5,4,4,4,5,3,3,2,2,1,,3,2,4,,3,1,1,,
2017-11-02 15:45:16,2017-11-02 15:54:55,0,92.63.156.98,100,578,1,2017-11-02 15:54:55,R_xhgI7TBK27djddv,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,2,3,4,5,7,8",19,4,5,5,1,3,1,3,5,5,3,5,1,2,4,5,1,1,5,8,6,5,5,2,3,4,3,3,5,5,5,5,3,3,2,4,3,1,3,2,"1,5","1,5","2,5",2,"1,8",2,"1,8",5,3,4,4,4,3,4,5,2,2,2,2,4,5,5,5,5,4,3,5,5,5,1,1,4,2,1,,2,2,3,,5,1,1,Nice survey :),
2017-11-02 17:03:09,2017-11-02 17:20:11,0,92.63.156.98,100,1022,1,2017-11-02 17:20:11,R_3KpGZ5m9rcxaOvG,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,2,3,4,5,6,7,8",250,5,5,1,1,1,1,1,5,5,2,3,1,4,1,1,1,1,1,1,1,2,3,4,3,1,5,2,5,3,3,2,3,3,1,5,3,3,1,€3,€2,3,3,€2,€1,€2,€2,4,5,5,5,4,3,5,5,2,1,2,1,4,4,1,1,2,2,1,2,4,5,1,3,1,1,1,,4,1,3,,3,1,2,,
2017-11-02 17:25:46,2017-11-02 17:36:24,0,86.32.52.66,100,637,1,2017-11-02 17:36:28,R_2zcrqMEKA8QSavl,,,,,48.050003051758,14.416702270508,anonymous,EN,"1,2,3,4,5,7,8",66,5,4,3,1,1,3,1,5,5,5,3,2,5,1,3,2,3,7,7,2,4,4,4,4,2,3,3,3,2,1,2,3,3,4,3,1,2,3,2.5,1.7,2,3,1.8,0.9,1.7,1,4,2,4,4,4,2,3,3,2,1,1,1,,5,5,4,4,4,5,2,3,4,2,2,2,2,1,,3,2,4,,3,1,2,,
2017-11-02 17:33:52,2017-11-02 17:43:24,0,86.32.232.74,100,572,1,2017-11-02 17:43:24,R_NVGEteXqE4vrPwJ,,,,,47.083297729492,15.541702270508,anonymous,EN,"1,2,3,4,5,6,7,8",201,4,4,4,1,4,1,1,4,3,3,4,4,3,1,2,3,7,4,8,1,4,4,3,4,3,4,4,2,2,5,5,3,4,2,5,3,3,3,3.5,2.5,2.5,3.5,3,2,1,2,3,4,4,4,4,2,5,4,2,2,1,2,3,2,3,5,1,4,1,5,5,5,1,4,1,1,1,,4,1,4,,3,1,1,,
2017-11-02 17:39:39,2017-11-02 17:47:09,0,213.225.7.199,100,450,1,2017-11-02 17:47:09,R_1K3lTGWyhzHoqod,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",122,4,1,5,3,5,1,1,5,5,4,3,3,5,1,4,2,3,6,5,3,3,3,3,3,3,3,4,5,2,2,4,3,3,4,3,3,4,3,3,1.50,2,2,2,2,1,0.9,4,5,3,4,4,3,4,4,1,1,1,1,4,5,4,2,3,4,4,3,2,4,3,4,1,2,1,,1,2,3,,3,2,2,,
2017-11-02 17:29:58,2017-11-02 17:47:58,0,213.162.68.126,100,1079,1,2017-11-02 17:47:58,R_1qeUJB7jVmhX5wy,,,,,48.143295288086,16.293395996094,anonymous,EN,"2,4,5,7,8",87,4,5,5,1,3,1,1,5,5,2,4,2,5,4,4,1,2,2,7,1,4,1,4,1,2,3,2,5,4,3,5,3,3,2,3,3,3,4,2,1.50,2.5,2.5,2,1.50,"1,50","1,50",3,4,4,4,4,3,4,3,2,2,1,2,,2,4,4,4,2,2,4,4,4,1,2,2,1,1,,2,1,1,,3,1,1,,
2017-11-02 18:03:04,2017-11-02 18:12:30,0,130.83.222.196,100,566,1,2017-11-02 18:12:30,R_2ZJPJA63yDC3xRX,,,,,49.87190246582,8.6484069824219,anonymous,EN,"1,3,5",50,1,3,1,3,1,4,1,5,5,2,4,1,3,1,4,1,2,3,4,4,4,3,3,3,1,1,3,4,1,3,3,3,3,3,2,2,2,4,2,2,5,5,3,3,3,3,3,2,3,3,4,4,4,5,2,1,1,2,"2,3,4",4,3,5,5,4,5,4,4,3,3,2,1,2,2,German,1,1,1,,4,1,2,,
2017-11-02 18:20:17,2017-11-02 18:29:05,0,80.110.79.229,100,528,1,2017-11-02 18:29:06,R_2vZWHE7TIIfULTq,,,,,48.240203857422,16.377304077148,anonymous,EN,"1,2,3,4,5,7,8",24,3,3,5,4,5,1,1,5,4,3,4,1,4,2,5,1,3,4,7,8,4,4,4,2,4,2,3,5,4,1,4,4,2,3,4,2,2,3,3,2.5,2,3,2,2,2,1,5,4,4,4,3,2,3,5,2,2,2,1,"1,4",3,5,5,3,4,2,5,4,5,1,1,2,2,1,,2,1,3,,4,1,1,,
2017-11-02 18:22:24,2017-11-02 18:54:38,0,95.143.229.36,100,1934,1,2017-11-02 18:54:39,R_3GuANyIchn09FMJ,,,,,47.949005126953,16.841705322266,anonymous,EN,"1,2,3,4,5,7,8",61,5,4,3,3,3,1,3,5,5,4,4,4,5,1,5,3,6,4,5,5,4,5,3,3,4,5,3,4,1,5,5,2,2,2,5,1,1,2,"1,8","1,5",2,2,"2,5",2,"1,5",1,4,3,3,3,3,2,2,4,2,2,1,1,2,3,1,2,2,4,2,4,4,5,1,4,2,1,1,,4,2,4,,5,2,1,:),
2017-11-02 19:43:05,2017-11-02 19:51:34,0,31.5.59.74,100,509,1,2017-11-02 19:51:34,R_302G7Hd0fFF1GtL,,,,,46.766693115234,23.600006103516,anonymous,EN,"1,3",50,1,1,1,1,1,1,1,5,4,2,3,4,3,1,2,2,6,5,5,4,4,3,3,3,4,3,3,4,2,4,5,3,3,2,4,1,3,2,5,1,1,1,2,2,3,2,2,5,3,3,4,2,3,4,1,1,2,1,"1,2,4",4,3,2,3,1,1,4,1,4,3,2,2,1,2,France,2,1,1,,4,1,2,,
2017-11-02 19:54:56,2017-11-02 20:01:48,0,149.148.252.245,100,412,1,2017-11-02 20:01:49,R_1FyuvEss7IrjuIO,,,,,48.199996948242,16.36669921875,anonymous,EN,"2,4,5,7,8",40,5,5,3,1,3,1,1,5,5,4,4,3,4,2,5,2,5,7,5,7,3,4,2,3,2,4,4,5,4,5,5,4,3,2,3,2,1,3,"3,00","2,00","3,00","4,00","2,00","1,50","3,00","3,00",2,3,2,4,3,3,4,2,2,1,2,2,"1,4",4,4,4,3,4,5,4,3,5,1,2,2,2,1,,4,2,3,,4,1,2,,
2017-11-02 20:12:09,2017-11-02 20:21:54,0,80.110.115.11,100,584,1,2017-11-02 20:21:54,R_Tvlvkqg5rrTFXdT,,,,,48.152099609375,16.387802124023,anonymous,EN,"1,2,3,4,5,6,7,8",82,5,5,4,1,3,1,1,5,5,4,2,1,5,1,4,4,6,6,7,5,4,5,4,3,4,4,4,5,3,3,4,3,3,3,4,3,3,3,"€2,5",€2,€3,"€3,50","€2,50",€2,"€1,90","€1,50",3,4,5,5,5,4,5,5,1,2,1,2,"1,3",1,5,5,3,2,1,5,1,3,1,3,2,2,1,,2,1,3,,3,1,2,,
2017-11-02 20:31:43,2017-11-02 20:39:54,0,64.132.43.3,100,490,1,2017-11-02 20:39:57,R_1P4NITtFnw8LW6v,,,,,36.016204833984,-80.043403625488,anonymous,EN,"1,2,3,4,5,6,7,8",30,4,4,5,5,3,3,1,5,5,3,5,3,2,5,3,2,5,4,7,5,5,3,4,3,2,3,3,5,2,2,5,3,3,3,4,3,3,4,€2,€1,€2,€3,€2,€1,€1,"€0,80",5,3,4,3,3,4,1,4,2,2,2,1,1,5,4,5,2,3,5,5,2,5,1,3,1,2,1,,1,1,4,,3,1,1,,
2017-11-02 20:55:29,2017-11-02 21:03:43,0,194.166.33.30,100,493,1,2017-11-02 21:03:43,R_sYWleJhTo5Htn1f,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,3,6",56,4,3,5,1,1,1,1,4,4,2,4,2,4,1,4,1,4,3,7,5,4,4,4,2,2,3,1,4,2,2,4,3,3,4,3,2,3,2,1.50,0.80,0.80,1.80,1.99,1.20,2.00,1.50,3,5,3,3,3,3,4,5,1,1,1,1,"1,2,3,4",5,5,4,3,1,4,3,2,3,3,3,3,1,2,German,3,1,3,,3,1,1,,
2017-11-02 20:29:59,2017-11-02 21:12:30,0,213.147.165.106,100,2551,1,2017-11-02 21:12:30,R_32SjO8aIE9STm2R,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",50,4,5,3,1,3,1,1,5,5,5,4,2,4,4,3,2,3,5,8,5,4,2,3,3,3,2,3,4,4,5,5,3,3,3,4,1,2,2,2,1.5,1.5,1.7,1.6,1.3,1.2,1,4,5,4,4,4,3,4,5,2,2,2,2,"1,2",2,3,5,4,3,1,4,2,5,1,3,2,1,1,,2,1,3,,4,1,2,,
2017-11-02 21:10:30,2017-11-02 21:17:02,0,178.24.237.244,100,391,1,2017-11-02 21:17:02,R_Z9SEeTXcFgNvg2Z,,,,,52.516693115234,13.399993896484,anonymous,EN,"1,2,3,4,5,6,7,8",50,5,5,3,5,3,3,3,4,5,3,4,4,4,4,4,4,4,7,8,5,4,4,3,3,3,5,4,4,4,3,4,4,3,2,4,4,4,4,3,2,3,4,2,2,2,2,3,4,4,4,4,4,3,3,1,2,1,2,"1,3",3,4,5,4,4,4,4,4,3,3,5,2,2,1,,1,1,1,,4,1,1,,
2017-11-02 21:33:22,2017-11-02 21:50:55,0,80.110.104.227,100,1053,1,2017-11-02 21:50:56,R_3FKcqn1VrPEiSYM,,,,,48.198104858398,16.394805908203,anonymous,EN,"1,2,3,4,5,6,7,8",86,5,5,4,1,4,1,1,5,5,4,5,3,2,1,4,1,6,5,7,6,4,2,4,2,1,3,4,4,2,2,4,3,3,3,3,3,2,3,"1,50","0,80","1,00","1,00","0,50","0,40","1,50","1,00",3,4,4,4,4,3,4,4,2,2,1,1,"1,3,4",3,2,4,2,4,4,5,2,4,1,3,3,1,1,,2,1,3,,4,1,2,,
2017-11-02 21:45:12,2017-11-02 21:53:10,0,84.115.177.221,100,478,1,2017-11-02 21:53:10,R_3hrJkXRBi9zzMBd,,,,,47.083297729492,15.541702270508,anonymous,EN,"1,2,3,4,5,6,7,8",51,4,5,5,3,1,1,1,4,5,4,2,2,4,2,4,3,6,7,7,7,3,4,2,3,1,3,4,5,3,3,4,3,3,2,3,3,2,3,"2,50","1,50","2,00","2,50","3,50","2,00","1,50",1,3,4,4,4,3,2,2,4,1,2,1,1,"1,2,3,4",2,3,2,2,4,4,3,2,4,2,3,2,1,1,,3,2,4,,5,1,1,,
2017-11-02 22:39:01,2017-11-02 22:49:47,0,178.165.128.149,100,645,1,2017-11-02 22:49:47,R_1IbD7LQsoULMgEg,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,6,7",50,5,4,3,1,3,1,1,5,5,4,4,1,2,2,4,4,2,3,7,7,5,2,4,2,2,4,2,4,3,3,5,2,3,4,3,3,3,2,"2,5","1,5",1,1,3,"2,50",2,"1,20",1,4,2,2,4,3,2,4,1,2,2,1,"1,4",2,2,4,4,4,5,4,2,2,3,3,2,1,2,German,4,1,2,,4,1,2,,
2017-11-02 22:57:23,2017-11-02 23:09:30,0,62.47.226.125,100,726,1,2017-11-02 23:09:30,R_A5rXvPDc2YD9L1L,,,,,47.083297729492,15.541702270508,anonymous,EN,"2,4,5,7,8",37,5,5,5,1,3,1,1,4,5,3,4,2,3,3,2,3,5,3,7,3,4,3,3,3,2,3,3,4,4,3,4,3,2,3,3,3,2,4,"1,9","1,1","2,2","2,2","2,3","1,5","1,4","1,4",5,4,4,1,4,1,5,5,2,2,1,2,"2,3",2,5,5,4,2,1,5,2,5,1,2,2,2,1,,2,1,1,,4,1,1,,
2017-11-01 22:31:52,2017-11-03 00:24:13,0,178.115.131.111,100,93141,1,2017-11-03 00:24:14,R_cUNKb2XKLwUMWaZ,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",17,3,4,4,1,3,1,1,3,4,2,5,2,4,1,3,3,4,3,1,7,5,4,4,1,4,2,2,4,5,3,5,3,4,1,3,2,1,3,3,2,"3,5",5,"2,5","1,5",3,2,5,4,4,3,3,4,4,4,2,1,2,1,4,3,3,5,5,4,2,5,5,5,1,2,1,1,1,,1,2,6,Military service,3,1,2,,
2017-11-03 06:57:58,2017-11-03 07:08:45,0,185.69.244.5,100,646,1,2017-11-03 07:08:45,R_1H1O0HKEbmQFlhn,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",50,5,4,5,3,3,3,4,5,5,4,4,3,5,2,5,1,6,6,8,7,4,4,3,2,2,3,4,5,4,5,4,3,3,3,3,3,2,3,2.0,1.5,3,3.5,2,2,2,2,2,3,3,3,1,1,3,3,2,2,2,1,"1,2",4,4,4,4,4,5,5,4,4,1,2,2,2,1,,2,1,2,,3,1,2,,
2017-11-03 11:16:15,2017-11-03 11:24:10,0,213.162.72.144,100,475,1,2017-11-03 11:24:11,R_3m4vUOWxUN455v7,,,,,48.143295288086,16.293395996094,anonymous,EN,"1,2,3,4,5,6,7,8",50,4,5,5,1,3,3,3,5,4,4,5,4,4,3,5,4,6,7,8,7,5,4,5,4,3,4,5,5,5,4,2,3,4,5,2,3,4,3,2,1,3,3,"2,5",2,2,2,4,4,4,4,4,3,5,4,2,2,1,2,3,4,2,5,4,4,5,5,5,5,1,3,3,2,1,,2,2,5,,5,1,2,,
2017-11-03 12:29:31,2017-11-03 12:38:20,0,78.104.172.85,100,529,1,2017-11-03 12:38:20,R_9MDYeBLvf25BaFj,,,,,48.199996948242,16.350006103516,anonymous,EN,"1,2,3,4,5,7,8",30,3,5,5,1,3,1,1,5,4,2,5,2,4,1,5,2,6,5,8,4,5,4,3,2,4,4,3,5,4,5,4,3,3,2,4,2,3,3,1,"0,80","1,50","1,50",1,"0,80","1,20","1,20",4,3,3,3,3,2,3,4,2,2,1,1,"3,4",3,5,5,3,2,5,4,2,5,3,2,2,1,1,,1,1,2,,3,1,2,,
2017-11-03 13:03:41,2017-11-03 13:12:09,0,80.110.12.217,100,508,1,2017-11-03 13:12:09,R_3CDiAKFNlTstTwJ,,,,,47.421203613281,11.75309753418,anonymous,EN,"1,2,3,4,5,6,7,8",76,4,4,5,1,3,1,4,4,5,5,2,4,5,2,4,2,7,4,2,6,2,3,3,3,2,4,3,4,1,5,4,3,3,2,5,1,2,1,2.5,0.99,1.5,3.5,2.0,1.5,1.9,0.98,2,5,2,4,3,1,2,5,2,1,1,1,"1,2,3,4",4,5,4,4,5,4,2,2,2,2,2,1,2,1,,2,2,3,,3,1,2,,
2017-11-03 13:29:06,2017-11-03 13:41:16,0,92.63.156.98,100,729,1,2017-11-03 13:41:16,R_3rV55Qm84HMDwy2,,,,,48.207702636719,16.370498657227,anonymous,EN,"1,3,6",40,4,4,3,1,3,3,1,4,4,1,4,3,1,5,5,1,2,2,7,6,4,3,3,2,3,3,1,4,3,2,4,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,3,3,2,2,5,5,4,4,2,2,2,1,4,4,2,5,2,2,1,5,4,5,1,1,2,1,2,The East,2,1,3,,4,2,2,,
2017-11-03 13:29:54,2017-11-03 13:41:35,0,80.110.22.138,100,700,1,2017-11-03 13:41:35,R_3O6B0xrGBAEgdps,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",51,3,4,5,1,1,1,3,5,4,4,5,4,4,4,5,2,7,3,8,7,4,4,5,2,4,4,4,5,3,3,5,3,3,2,3,2,1,3,2.502,"23,5","3,5","3,51,99",,"1,69","1,99","1,99",5,4,4,4,4,4,5,4,2,2,2,2,1,2,4,4,4,4,1,5,4,5,3,4,4,2,1,,3,2,5,,5,1,2,,
2017-11-03 13:20:55,2017-11-03 13:48:32,0,46.125.250.69,100,1656,1,2017-11-03 13:48:32,R_3ESWJihxItjo7Rd,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",45,4,4,3,3,1,3,1,4,5,3,3,1,4,3,5,1,2,2,8,5,5,4,4,3,3,2,3,3,3,3,5,3,3,2,3,3,2,3,1.30,"1,30",0.7,"0,9","1,50","1,40",1,1,4,2,3,3,4,5,4,4,2,2,2,2,3,4,1,5,4,2,3,5,4,5,1,3,2,1,1,,1,2,1,,3,1,2,,
2017-11-03 09:48:03,2017-11-03 14:28:59,0,109.166.135.137,100,16856,1,2017-11-03 14:29:00,R_3Jz8WfqIGN4IM2l,,,,,44.433303833008,26.100006103516,anonymous,EN,"1,3",152,4,4,3,3,1,3,1,4,5,4,4,4,3,3,4,3,2,1,2,1,4,4,4,4,4,4,4,5,5,5,3,3,3,2,2,2,4,2,3,2,2,2,3,2,3,3,1,4,2,2,3,2,4,4,1,2,1,1,1,4,3,3,4,4,4,2,2,4,3,4,4,1,2,Romania,3,2,5,,5,2,2,Good luck with the study!,
2017-11-03 14:42:31,2017-11-03 14:53:35,0,31.40.104.57,100,663,1,2017-11-03 14:53:35,R_2U5he6VswSp6Qe8,,,,,50.433303833008,30.516693115234,anonymous,EN,"1,2,3,4,6",15,5,5,1,1,3,1,1,5,4,4,4,3,2,1,4,1,8,6,6,5,3,3,4,3,3,4,4,4,1,1,4,3,3,3,3,2,2,2,2,0.50,0.75,2,1.5,0.80,2,1,2,4,2,4,4,2,2,3,1,2,1,1,"1,3,4",4,1,3,4,4,2,3,2,4,4,4,2,2,2,Ukraine,3,1,1,,5,1,1,,
2017-11-03 14:51:16,2017-11-03 15:12:23,0,185.58.54.27,100,1266,1,2017-11-03 15:12:23,R_1Q5HodgbsrjlIRp,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",169,5,5,4,1,5,1,4,5,5,3,2,2,5,2,5,2,4,2,2,8,3,3,5,3,4,5,3,5,3,3,5,3,3,2,3,2,2,3,3,3,"4,5","4,5","2,5","2,2","1,9","1,9",5,4,4,5,4,4,5,5,2,1,1,2,2,5,5,5,3,3,1,3,3,5,1,3,4,2,1,,4,2,1,,3,1,1,,
2017-11-03 16:05:41,2017-11-03 16:12:49,0,213.162.68.235,100,428,1,2017-11-03 16:12:50,R_3smrelVC0mxXk77,,,,,48.143295288086,16.293395996094,anonymous,EN,"1,2,3,4,5,6,7,8",39,3,5,4,1,1,1,1,5,5,2,3,4,5,1,5,3,7,5,8,7,2,4,5,1,3,2,3,5,4,2,5,3,3,1,3,1,1,3,2,Q,2,4,3,2,2,"1,30",4,5,5,5,4,2,5,4,1,2,1,2,"1,3",5,4,4,5,4,2,4,2,5,1,1,2,2,1,,4,2,4,,4,1,1,,
2017-11-03 16:53:51,2017-11-03 17:16:21,0,86.56.146.66,100,1349,1,2017-11-03 17:16:21,R_1rMnA2WFqJ8rLrH,,,,,48.050003051758,14.416702270508,anonymous,EN,"2,3,4,5,7,8",65,3,4,4,1,3,3,1,5,4,1,4,1,5,3,5,1,2,2,4,1,2,2,2,1,4,1,1,2,4,2,4,3,3,3,2,3,2,3,"1,5",1,2,3,2,2,"1,9","1,9",3,3,4,3,3,4,4,4,2,2,2,2,2,1,3,3,1,1,4,5,5,4,4,4,4,1,1,,4,2,4,,6,1,1,.,
2017-11-03 15:37:33,2017-11-03 17:22:52,0,213.225.37.47,100,6319,1,2017-11-03 17:22:53,R_7NFHaj4xoOnT6dr,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,7,8",60,4,4,5,1,3,1,1,5,5,4,4,4,4,2,4,3,6,6,4,6,4,3,3,2,2,2,4,4,2,2,3,3,2,2,2,1,2,4,2,"1,5",2,2,1,"0,7","1,6","1,6",2,4,3,3,4,3,4,3,1,2,1,2,"1,3,4",3,2,3,4,4,1,2,2,2,3,4,3,1,1,,4,2,4,,5,1,2,,
2017-11-03 16:55:02,2017-11-03 17:52:15,0,86.56.146.66,100,3432,1,2017-11-03 17:52:15,R_d6izffJIndc39CN,,,,,48.050003051758,14.416702270508,anonymous,EN,"1,2,3,4,5,7,8",70,4,5,3,3,1,3,1,4,4,4,5,4,4,4,5,3,6,5,6,8,4,4,5,1,3,3,3,5,4,3,4,2,3,3,3,3,2,3,0,0,"1,50",0,000,0,"1,50","1,50",3,2,4,2,3,2,3,3,2,2,1,2,"3,4",4,5,5,4,3,4,4,4,5,1,4,4,2,1,,1,2,3,,3,1,2,.,
2017-11-03 19:24:59,2017-11-03 19:39:38,0,12.33.183.130,100,879,1,2017-11-03 19:39:38,R_1OIzTkzTlbLy8uL,,,,,41.947402954102,-87.70369720459,anonymous,EN,"1,2,3,4,5,7,8",50,5,5,4,3,3,1,1,5,5,3,4,2,2,2,4,2,4,4,7,3,5,5,4,3,2,4,4,4,2,2,4,3,3,3,4,3,3,3,€3,€2,€3,€3,€2,€1,€2.5,€1.5,2,4,3,3,5,2,3,5,2,2,1,2,2,2,2,4,4,4,5,5,3,5,1,2,2,2,1,,2,2,2,,4,1,2,"Guter Fragebogen! Aber mir hat die Funktion gefehlt, dass man eventuell eine Frage zurückgehen kann, wenn man die Antworten korrigieren möchte.",
2017-11-03 20:03:29,2017-11-03 20:08:00,0,178.115.129.181,100,271,1,2017-11-03 20:08:01,R_2ydVYkbEKNbaFUG,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,7,8",72,4,4,3,1,5,1,5,5,5,5,5,5,5,2,4,1,8,8,8,4,2,5,2,5,2,3,5,5,4,1,5,3,3,2,3,2,2,2,1.8,1.5,2.5,3.2,2.1,1.4,1.6,1.4,3,4,3,5,3,1,3,5,2,1,1,2,"2,4",5,5,4,4,5,3,4,4,5,2,4,3,1,1,,4,2,4,,6,1,1,"Great survey ",
2017-11-03 20:03:47,2017-11-03 20:11:15,0,80.110.101.251,100,448,1,2017-11-03 20:11:15,R_DM1Kd6udOq58ZHz,,,,,48.199996948242,16.36669921875,anonymous,EN,"1,2,3,4,5,6,7,8",105,5,4,5,1,4,1,3,5,5,2,4,2,4,1,3,2,5,6,8,2,4,4,2,2,5,4,2,5,4,4,5,3,3,1,2,2,1,3,"2,39","1,00","1,49","2,29","1,99","0,79","1,29","1,09",2,4,4,4,5,3,4,5,1,2,2,1,"1,2,4",4,4,5,4,3,4,5,4,5,1,1,2,1,1,,2,1,1,,3,1,1,,
2017-11-03 20:55:11,2017-11-03 21:05:02,0,195.34.145.50,100,590,1,2017-11-03 21:05:02,R_2us7MOCu3HLc4F6,,,,,48.164001464844,16.446304321289,anonymous,EN,"1,2,3,4,5,6,7,8",32,3,5,4,1,1,1,1,4,4,1,5,3,3,5,5,4,8,1,8,8,5,4,5,1,3,3,1,3,5,5,5,3,3,3,4,3,3,2,1.50,0.99,1.59,2.49,2.99,1.99,1.50,0.99,4,5,5,5,5,2,3,3,1,2,1,2,"2,3",4,5,5,5,5,3,5,5,5,1,2,1,2,1,,2,1,3,,3,1,2,,
