week,song_id,streams,treated_post,post,treated,major_label,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,audience_age,artist_fame,ig_followers,n_playlists,playlist_followers,n_postings
2018-03-19,8,10026,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183329,129,3920116,0
2018-03-26,8,10051,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183299,131,3942863,0
2018-04-02,8,9736,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183254,133,3985777,0
2018-04-09,8,8956,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183199,134,4017469,0
2018-04-16,8,8212,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183140,135,4038317,0
2018-04-23,8,8655,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183098,134,2392420,0
2018-04-30,8,8450,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,183009,134,2403171,0
2018-05-07,8,8054,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,182958,137,3579607,0
2018-05-14,8,7619,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,182886,135,1859210,0
2018-05-21,8,7587,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,182807,134,1864418,0
2018-05-28,8,8090,0,1,0,1,0.931,0.619,-6.961,0.292,0.133,0.000008,0.033,0.645,98.05,254.733,rap,36.1042538164829,0,182719,134,1870156,0
2018-01-08,9,3801,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,19006,37,180844,0
2018-01-15,9,3699,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18967,37,183655,0
2018-01-22,9,3711,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18944,37,186397,0
2018-01-29,9,3615,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18913,38,189363,0
2018-02-05,9,3441,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18894,38,193234,0
2018-02-12,9,3475,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18859,38,195890,0
2018-02-19,9,3222,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18836,38,198600,0
2018-02-26,9,3108,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18808,39,351663,0
2018-03-05,9,3099,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18784,39,356831,0
2018-03-12,9,3158,0,0,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18754,40,354639,0
2018-03-19,9,7659,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18726,40,358570,0
2018-03-26,9,10741,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18697,40,361929,0
2018-04-02,9,8929,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18675,40,364825,0
2018-04-09,9,7357,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18653,42,372948,0
2018-04-16,9,5861,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18637,41,373550,0
2018-04-23,9,5678,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18619,41,376108,0
2018-04-30,9,5422,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18577,41,379985,0
2018-05-07,9,5195,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18558,41,380761,0
2018-05-14,9,4485,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18533,41,383838,0
2018-05-21,9,3995,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18495,41,387142,0
2018-05-28,9,4048,1,1,1,1,0.514,0.87,-6.516,0.0419,0.208,0,0.524,0.847,118.962,196.627,rock,49.9250804820375,0.439476732000011,18462,41,390511,0
2018-01-08,10,4565,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,19006,37,381144,0
2018-01-15,10,4584,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18967,38,384523,0
2018-01-22,10,4349,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18944,38,387543,0
2018-01-29,10,4568,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18913,40,398631,0
2018-02-05,10,4470,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18894,40,403548,0
2018-02-12,10,4565,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18859,40,406605,0
2018-02-19,10,4807,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18836,40,410059,0
2018-02-26,10,4989,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18808,40,414185,0
2018-03-05,10,5006,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18784,40,419321,0
2018-03-12,10,5002,0,0,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18754,41,423120,0
2018-03-19,10,7343,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18726,43,437323,0
2018-03-26,10,15786,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18697,43,442259,0
2018-04-02,10,10671,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18675,44,448204,0
2018-04-09,10,8631,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18653,44,454503,0
2018-04-16,10,7755,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18637,43,455583,0
2018-04-23,10,7163,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18619,43,459439,0
2018-04-30,10,6900,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18577,43,464566,0
2018-05-07,10,5884,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18558,44,469993,0
2018-05-14,10,6694,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18533,44,474727,0
2018-05-21,10,7428,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18495,46,479615,0
2018-05-28,10,7121,1,1,1,1,0.609,0.759,-4.862,0.0276,0.028,0,0.183,0.774,114.045,215.76,rock,49.9250804820375,0.439476732000011,18462,46,485504,0
2018-01-08,11,10067,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6497227,12,59919,0
2018-01-15,11,10148,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6498746,12,60627,2
2018-01-22,11,10681,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6490404,12,61311,0
2018-01-29,11,11342,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6480497,12,61977,0
2018-02-05,11,10670,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6468112,12,63491,2
2018-02-12,11,10314,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6471255,12,63437,0
2018-02-19,11,10478,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6471540,12,64483,3
2018-02-26,11,10472,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6475278,11,62901,1
2018-03-05,11,10502,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6477146,11,63492,2
2018-03-12,11,10811,0,0,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6472877,11,64154,1
2018-03-19,11,10177,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6474874,11,64703,3
2018-03-26,11,10138,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6475851,12,2225589,1
2018-04-02,11,10513,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6478519,12,2231827,1
2018-04-09,11,10525,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6484599,12,2237766,0
2018-04-16,11,10398,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6487143,12,2245936,2
2018-04-23,11,10573,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6486269,11,67565,0
2018-04-30,11,11072,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6484951,11,68182,3
2018-05-07,11,11346,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6480784,11,68692,0
2018-05-14,11,10500,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6479582,11,69204,4
2018-05-21,11,12359,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6475529,11,69798,0
2018-05-28,11,12675,0,1,0,1,0.75,0.677,-7.395,0.221,0.163,0.0509,0.247,0.851,99.99,157.2,rock,49.9250804820375,53.0219718561038,6465177,11,70304,1
2018-01-08,12,7529,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8290126,129,2552532,7
2018-01-15,12,7471,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8303532,132,2583796,6
2018-01-22,12,7277,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8315642,131,2613981,16
2018-01-29,12,7632,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8328101,133,2655596,7
2018-02-05,12,7413,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8347579,133,2691689,16
2018-02-12,12,7827,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8366395,133,2275769,6
2018-02-19,12,7393,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8385712,133,2295095,8
2018-02-26,12,9654,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8423881,133,2315052,5
2018-03-05,12,10167,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8452845,136,2336034,3
2018-03-12,12,10195,0,0,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8474796,136,2360717,11
2018-03-19,12,9426,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8483291,140,2387275,4
2018-03-26,12,8889,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8491987,140,2412728,3
2018-04-02,12,8866,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8501451,142,4057118,11
2018-04-09,12,9097,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8515780,142,4093538,12
2018-04-16,12,8669,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8531960,142,4127650,7
2018-04-23,12,9066,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8549056,144,4154793,18
2018-04-30,12,8785,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8564333,143,4186018,19
2018-05-07,12,7881,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8576916,147,4234046,12
2018-05-14,12,7645,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8591560,149,4251050,10
2018-05-21,12,8140,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8599159,149,4222303,9
2018-05-28,12,7656,0,1,0,1,0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216.707,rap,36.1042538164829,0,8608939,151,4265408,9
2018-01-08,13,10572,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,352964,13,185202,0
2018-01-15,13,10846,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,353341,12,184789,0
2018-01-22,13,11170,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,353440,12,186241,0
2018-01-29,13,8628,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,353455,12,187735,0
2018-02-05,13,9717,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,354024,12,190343,1
2018-02-12,13,11142,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,354839,12,191401,0
2018-02-19,13,10748,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,355370,12,192887,0
2018-02-26,13,11271,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,355666,12,194393,0
2018-03-05,13,10961,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,355839,12,195974,0
2018-03-12,13,10644,0,0,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,356111,12,197573,0
2018-03-19,13,10475,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,356430,12,198905,0
2018-03-26,13,11154,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,356846,12,200197,0
2018-04-02,13,10675,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,360246,13,201402,0
2018-04-09,13,11074,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,360509,13,202672,1
2018-04-16,13,10881,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,367609,13,203914,0
2018-04-23,13,10890,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,370150,13,204891,0
2018-04-30,13,10346,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,370397,13,206410,1
2018-05-07,13,9352,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,371363,13,207634,0
2018-05-14,13,10194,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,372152,13,208878,0
2018-05-21,13,10381,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,372244,13,210361,0
2018-05-28,13,10383,0,1,0,1,0.514,0.945,-4.833,0.105,0.0023,0.0002,0.0638,0.409,104.971,239.866,rock,49.9250804820375,56.9155913740286,369058,13,211662,0
2018-01-08,14,11037,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,352964,11,197715,0
2018-01-15,14,11167,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,353341,11,199239,0
2018-01-22,14,11066,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,353440,11,200863,0
2018-01-29,14,10807,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,353455,11,202493,0
2018-02-05,14,11118,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,354024,11,205171,1
2018-02-12,14,11380,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,354839,11,206394,0
2018-02-19,14,11628,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,355370,12,220322,0
2018-02-26,14,11105,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,355666,12,222120,0
2018-03-05,14,11616,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,355839,12,223987,0
2018-03-12,14,12044,0,0,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,356111,12,225852,0
2018-03-19,14,12600,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,356430,12,227445,0
2018-03-26,14,13763,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,356846,12,228914,0
2018-04-02,14,25996,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,360246,13,230293,0
2018-04-09,14,23152,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,360509,13,231782,1
2018-04-16,14,17602,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,367609,13,233247,0
2018-04-23,14,16139,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,370150,13,234415,0
2018-04-30,14,15689,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,370397,13,236216,1
2018-05-07,14,14704,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,371363,13,237685,0
2018-05-14,14,16690,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,372152,13,239149,0
2018-05-21,14,13365,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,372244,13,240816,0
2018-05-28,14,14219,0,1,0,1,0.582,0.559,-5.755,0.032,0.0002,0.225,0.468,0.118,120.002,232.413,rock,49.9250804820375,56.9155913740286,369058,13,242334,0
2018-01-08,15,16482,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,352964,21,424388,0
2018-01-15,15,16764,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,353341,21,427467,0
2018-01-22,15,16938,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,353440,21,430835,0
2018-01-29,15,16849,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,353455,21,434153,0
2018-02-05,15,17596,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,354024,21,438447,1
2018-02-12,15,17037,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,354839,21,441534,0
2018-02-19,15,17336,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,355370,21,445102,0
2018-02-26,15,16493,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,355666,21,448609,0
2018-03-05,15,15676,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,355839,21,452576,0
2018-03-12,15,15890,0,0,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,356111,21,456291,0
2018-03-19,15,16808,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,356430,21,459838,0
2018-03-26,15,16648,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,356846,21,463422,0
2018-04-02,15,16440,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,360246,21,466743,0
2018-04-09,15,15764,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,360509,21,470048,1
2018-04-16,15,15977,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,367609,21,473373,0
2018-04-23,15,15325,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,370150,21,475953,0
2018-04-30,15,15391,0,1,0,1,0.6,0.672,-9.295,0.0539,0.0047,0.0117,0.106,0.378,140.15,288.173,rock,49.9250804820375,56.9155913740286,370397,21,479623,1
