Customer ID,Choice,Gender,Amt_purchased,Frequency,Last_Purchase,First_purchase,P_Child,P_Youth,P_Cook,P_DIY,P_Art
2266,0,1,85,16,4,34,1,0,0,1,1
2267,0,1,242,20,2,24,0,0,0,1,0
2268,0,0,294,26,1,26,0,0,0,0,0
2269,0,1,157,14,2,18,2,0,0,0,0
2270,0,1,348,34,10,64,4,1,1,0,1
2271,0,0,137,18,6,32,1,0,2,0,0
2272,0,0,271,16,1,16,0,0,1,0,0
2273,0,0,43,20,2,26,1,0,0,0,0
2274,1,1,74,2,1,2,0,0,0,0,1
2275,0,1,50,12,1,12,0,0,0,0,0
2276,0,0,96,10,3,22,0,0,1,0,0
2277,0,1,32,12,2,20,0,0,2,0,0
2278,0,1,227,36,1,36,0,0,1,0,0
2279,0,1,168,30,1,30,0,0,0,0,0
2280,0,1,227,14,3,22,1,0,0,1,0
2281,0,1,321,32,11,66,2,1,3,0,3
2282,0,1,238,12,2,16,0,0,0,0,0
2283,0,1,150,4,3,18,0,0,1,1,1
2284,0,1,198,8,11,62,4,1,4,0,2
2285,0,1,88,28,2,34,0,1,0,1,0
2286,0,1,301,10,2,18,1,0,1,0,0
2287,0,1,232,14,1,14,0,0,1,0,0
2288,0,1,196,18,1,18,1,0,0,0,0
2289,0,0,147,2,9,44,1,2,3,1,0
2290,0,1,311,2,8,44,3,1,1,0,0
2291,0,1,33,18,2,24,1,1,0,0,0
2292,0,0,313,22,2,28,0,1,1,0,0
2293,0,0,242,36,1,36,0,0,0,0,1
2294,1,1,160,4,9,26,2,1,1,0,2
2295,0,1,85,24,1,24,0,0,1,0,0
2296,0,1,78,26,3,38,0,0,0,2,0
2297,0,0,237,26,7,40,1,0,1,4,1
2298,0,1,382,6,12,56,3,0,4,1,2
2299,0,1,99,8,1,8,0,0,1,0,0
2300,0,0,226,10,2,14,0,0,1,0,1
2301,1,0,20,10,1,10,0,0,0,1,0
2302,0,1,179,28,11,56,2,1,5,0,0
2303,0,1,29,4,1,4,1,0,0,0,0
2304,0,1,118,4,2,10,0,1,1,0,0
2305,0,1,365,10,10,64,3,3,1,2,0
2306,1,0,309,2,1,2,0,0,0,0,1
2307,0,1,323,6,7,32,2,0,2,1,0
2308,1,1,180,8,6,30,0,1,1,0,2
2309,0,1,152,12,1,12,1,0,0,0,0
2310,0,0,338,2,7,18,0,0,2,3,1
2311,0,1,74,8,1,8,0,1,0,0,0
2312,0,1,82,16,2,20,1,0,1,0,0
2313,0,1,22,8,1,8,0,0,1,0,0
2314,0,1,324,4,2,6,0,0,2,0,0
2315,0,1,18,10,1,10,0,0,0,0,1
2316,0,1,239,8,2,16,0,0,0,1,0
2317,0,1,89,12,1,12,0,0,0,1,0
2318,0,1,59,14,2,22,0,1,0,0,1
2319,0,1,346,4,6,22,2,1,1,2,0
2320,0,1,171,26,2,34,0,0,1,0,0
2321,0,0,137,16,6,40,2,0,1,1,0
2322,0,1,166,24,1,24,1,0,0,0,0
2323,0,1,212,12,7,46,2,0,4,0,1
2324,0,1,210,14,1,14,1,0,0,0,0
2325,1,0,331,8,11,64,1,1,3,1,2
2326,0,1,234,2,10,26,2,1,1,3,1
2327,0,1,137,8,1,8,0,0,1,0,0
2328,0,0,97,20,1,20,0,0,1,0,0
2329,0,1,280,16,2,22,1,0,0,0,0
2330,0,1,70,12,1,12,0,0,1,0,0
2331,0,1,461,10,11,66,3,0,3,2,1
2332,1,1,181,6,1,6,0,0,0,0,1
2333,0,1,288,8,1,8,1,0,0,0,0
2334,0,1,288,10,2,12,0,1,0,0,1
2335,0,0,371,16,12,76,4,1,3,1,1
2336,0,1,177,14,1,14,1,0,0,0,0
2337,0,1,301,6,2,10,0,0,1,0,0
2338,0,1,329,14,2,22,1,1,0,0,0
2339,0,1,234,32,2,38,0,0,1,0,1
2340,0,1,133,8,4,26,0,1,1,1,0
2341,0,1,37,34,1,34,0,0,0,0,0
2342,0,1,47,6,2,8,1,0,0,1,0
2343,0,1,80,4,1,4,1,0,0,0,0
2344,0,0,79,4,1,4,0,0,1,0,0
2345,0,1,281,2,2,8,0,2,0,0,0
2346,0,1,169,8,3,18,0,0,0,0,1
2347,1,1,294,14,2,16,1,0,0,0,0
2348,0,1,46,10,2,14,0,0,1,0,0
2349,0,1,130,12,1,12,1,0,0,0,0
2350,1,1,222,2,2,4,1,0,0,0,1
2351,1,1,257,2,1,2,0,0,0,0,1
2352,1,1,86,2,1,2,0,0,0,0,1
2353,0,1,287,24,2,32,0,0,2,0,0
2354,0,1,249,14,2,18,1,0,0,1,0
2355,0,1,277,2,8,34,1,2,2,1,1
2356,0,1,256,12,2,18,0,1,1,0,0
2357,0,1,193,14,1,14,0,1,0,0,0
2358,0,1,229,14,10,38,1,0,4,2,2
2359,0,0,72,10,2,12,0,1,0,1,0
2360,0,1,382,14,11,40,1,0,5,3,0
2361,0,1,249,4,2,6,1,0,1,0,0
2362,0,1,332,14,6,44,1,0,2,1,0
2363,0,1,311,16,2,20,0,0,1,1,0
2364,0,1,225,4,2,6,0,0,2,0,0
2365,0,1,435,10,12,50,2,1,3,3,3
2366,0,1,302,18,4,28,1,1,2,0,0
2367,0,0,283,10,2,16,1,0,1,0,0
2368,0,1,284,16,2,18,1,1,0,0,0
2369,0,1,279,18,4,36,0,0,2,0,0
2370,0,1,243,20,1,20,1,0,0,0,0
2371,0,1,277,10,1,10,0,1,0,0,0
2372,0,1,65,16,1,16,0,0,0,0,1
2373,0,1,142,16,1,16,0,1,0,0,0
2374,0,1,173,6,2,14,0,0,0,0,2
2375,0,0,47,14,2,16,0,0,0,0,1
2376,0,0,143,16,1,16,1,0,0,0,0
2377,0,1,35,6,1,6,1,0,0,0,0
2378,0,1,91,18,1,18,1,0,0,0,0
2379,0,0,342,12,6,28,3,1,1,1,0
2380,0,1,114,8,4,22,1,1,1,0,0
2381,1,1,253,2,1,2,0,1,0,0,0
2382,0,0,142,24,2,26,0,0,0,1,1
2383,0,0,136,2,2,8,1,0,1,0,0
2384,0,1,185,12,1,12,1,0,0,0,0
2385,0,1,189,14,2,22,0,0,2,0,0
2386,0,0,458,10,11,56,4,2,3,0,1
2387,0,0,297,30,1,30,1,0,0,0,0
2388,0,1,266,28,7,48,1,0,0,3,2
2389,0,0,328,16,2,22,1,0,1,0,0
2390,0,1,157,16,1,16,0,0,0,0,0
2391,0,1,356,10,9,62,3,1,1,0,3
2392,0,0,149,6,1,6,0,0,0,1,0
2393,0,1,208,14,2,20,0,0,1,0,1
2394,0,1,30,2,1,2,0,1,0,0,0
2395,0,1,328,8,2,16,0,0,1,1,0
2396,0,1,284,8,2,14,2,0,0,0,0
2397,0,1,306,22,5,50,0,1,0,0,1
2398,0,0,106,36,2,40,0,0,1,1,0
2399,0,1,150,12,5,34,0,0,3,0,2
2400,0,1,57,16,2,22,0,0,2,0,0
2401,0,0,171,14,1,14,0,0,0,1,0
2402,0,0,221,16,1,16,0,0,0,0,1
2403,0,1,281,28,5,44,2,1,0,1,1
2404,0,1,168,16,2,18,0,1,1,0,0
2405,0,0,335,20,8,56,1,1,3,1,0
2406,0,1,252,30,2,36,1,0,0,0,1
2407,0,1,246,12,10,70,2,2,3,2,0
2408,0,0,141,16,2,22,0,0,1,1,0
2409,0,1,183,14,1,14,1,0,0,0,0
2410,0,1,169,16,9,36,0,0,5,2,1
2411,0,1,82,4,1,4,1,0,0,0,0
2412,0,1,199,10,1,10,0,0,0,1,0
2413,0,1,249,12,1,12,0,0,1,0,0
2414,0,0,131,12,1,12,0,0,0,1,0
2415,0,1,247,12,2,18,1,0,1,0,0
2416,0,1,334,4,12,74,1,1,4,2,3
2417,0,1,63,30,2,34,1,1,0,0,0
2418,0,0,240,8,2,10,0,1,0,0,1
2419,0,1,173,14,11,56,1,0,6,2,0
2420,0,1,90,2,2,10,1,0,0,0,0
2421,0,1,283,8,2,14,0,0,1,0,0
2422,0,1,243,14,1,14,0,0,0,0,1
2423,0,1,167,4,7,26,3,1,1,1,1
2424,0,1,267,16,11,52,2,1,2,4,1
2425,0,0,276,8,1,8,0,0,0,0,1
2426,0,1,140,16,1,16,0,0,0,0,1
2427,0,1,138,8,7,48,0,1,3,0,1
2428,0,1,237,8,6,38,2,0,2,1,0
2429,0,0,309,24,2,28,1,0,0,0,0
2430,0,1,259,6,5,20,2,0,2,0,0
2431,0,0,155,28,1,28,0,0,0,1,0
2432,0,1,75,10,2,16,0,0,0,0,1
2433,0,1,204,8,1,8,0,0,0,0,1
2434,0,1,119,32,2,36,1,0,1,0,0
2435,0,1,173,10,8,26,2,0,4,1,0
2436,0,1,228,8,1,8,0,0,1,0,0
2437,0,0,49,8,1,8,0,1,0,0,0
2438,0,1,259,16,1,16,1,0,0,0,0
2439,0,1,47,10,1,10,0,0,0,0,0
2440,0,0,210,10,2,16,1,0,0,1,0
2441,0,1,138,6,2,8,0,1,1,0,0
2442,0,1,212,10,3,20,0,1,1,0,0
2443,0,1,285,24,2,28,0,0,2,0,0
2444,0,1,78,14,2,18,0,1,0,0,0
2445,0,1,115,10,2,16,2,0,0,0,0
2446,0,0,225,6,7,22,3,0,2,1,0
2447,0,0,143,16,1,16,0,0,1,0,0
2448,0,1,304,10,9,50,4,0,4,0,1
2449,1,0,274,6,2,10,0,1,1,0,0
2450,0,1,277,22,1,22,1,0,0,0,0
2451,0,1,161,16,9,46,3,1,4,0,0
2452,0,1,44,16,1,16,0,0,0,0,0
2453,0,1,218,18,2,20,0,0,1,1,0
2454,0,1,70,4,2,8,2,0,0,0,0
2455,0,0,103,16,2,22,0,0,1,0,1
2456,0,1,50,4,1,4,0,0,0,1,0
2457,0,1,232,6,1,6,0,0,0,0,1
2458,0,1,150,16,4,40,1,0,3,0,0
2459,0,1,16,4,1,4,0,0,1,0,0
2460,0,1,128,14,2,16,0,1,1,0,0
2461,0,0,96,10,2,14,0,0,1,1,0
2462,0,1,83,24,1,24,0,0,1,0,0
2463,0,1,85,24,2,32,0,0,1,0,0
2464,0,1,120,10,1,10,0,0,0,1,0
2465,1,1,195,2,12,46,7,0,1,0,3
2466,0,1,114,10,1,10,0,0,0,0,0
2467,0,1,29,12,1,12,0,0,1,0,0
2468,0,1,230,20,2,24,0,0,0,0,1
2469,0,1,98,10,2,16,1,0,1,0,0
2470,0,1,313,8,2,16,0,0,2,0,0
2471,0,0,312,8,2,16,1,0,0,1,0
2472,0,1,306,14,1,14,0,0,1,0,0
2473,0,1,149,4,1,4,0,0,1,0,0
2474,0,0,234,22,1,22,0,1,0,0,0
2475,0,1,242,4,1,4,0,0,1,0,0
2476,1,0,45,2,1,2,0,0,0,0,1
2477,0,1,287,4,2,6,0,0,0,1,1
2478,0,1,42,10,1,10,0,0,1,0,0
2479,0,0,221,16,3,24,2,0,1,0,0
2480,0,1,117,6,1,6,0,1,0,0,0
2481,0,0,231,10,2,16,0,0,1,1,0
2482,1,0,242,8,1,8,1,0,0,0,0
2483,0,0,244,8,12,32,3,5,1,3,0
2484,0,1,63,16,1,16,0,0,1,0,0
2485,0,1,119,12,1,12,1,0,0,0,0
2486,0,1,304,12,1,12,1,0,0,0,0
2487,0,1,110,14,3,24,2,1,0,0,0
2488,0,1,191,28,3,42,2,0,0,0,0
2489,0,1,96,32,2,40,0,1,0,1,0
2490,0,1,93,14,4,26,0,0,1,1,2
2491,0,1,140,6,1,6,1,0,0,0,0
2492,1,1,298,6,2,10,0,0,1,0,0
2493,0,0,71,12,3,28,0,0,2,0,0
2494,1,1,240,6,1,6,0,0,0,0,1
2495,0,1,285,20,8,44,1,2,3,1,0
2496,0,1,209,34,2,38,0,0,1,1,0
2497,0,1,244,28,1,28,0,0,0,0,0
2498,0,0,46,2,1,2,1,0,0,0,0
2499,0,1,112,2,1,2,0,0,0,1,0
2500,0,1,285,20,2,24,1,0,1,0,0
2501,0,1,252,4,2,12,1,0,1,0,0
2502,0,1,190,2,1,2,0,0,1,0,0
2503,0,1,266,32,2,36,0,0,1,1,0
2504,0,0,365,10,8,30,1,1,4,1,1
2505,1,1,187,6,11,38,2,0,3,2,1
2506,0,1,71,8,2,10,0,0,2,0,0
2507,0,1,126,8,3,18,0,0,2,0,0
2508,0,1,305,14,9,32,4,1,1,0,1
2509,1,0,151,32,1,32,0,0,0,0,0
2510,0,1,256,14,12,54,2,1,2,3,2
2511,0,0,310,20,1,20,1,0,0,0,0
2512,0,1,79,24,2,28,0,0,2,0,0
2513,0,1,89,16,2,18,0,2,0,0,0
2514,0,1,289,10,2,16,0,0,0,1,0
2515,0,1,276,16,2,18,1,0,0,1,0
2516,0,1,104,26,1,26,1,0,0,0,0
2517,0,1,104,16,1,16,0,0,1,0,0
2518,0,1,35,26,2,30,1,0,1,0,0
2519,0,1,37,12,1,12,0,0,0,0,1
2520,0,0,161,10,1,10,0,0,1,0,0
2521,0,0,144,32,2,38,0,0,0,1,1
2522,0,1,267,6,1,6,0,0,0,0,1
2523,0,1,91,22,1,22,0,0,0,1,0
2524,0,1,43,26,1,26,0,1,0,0,0
2525,0,0,98,2,2,4,0,0,0,0,1
2526,0,0,245,32,12,64,5,1,2,2,1
2527,0,1,102,16,2,18,0,0,0,2,0
2528,0,0,142,14,1,14,1,0,0,0,0
2529,0,0,109,14,2,20,0,0,1,0,0
2530,0,0,215,10,1,10,1,0,0,0,0
2531,1,0,260,10,1,10,0,0,0,1,0
2532,0,1,234,30,1,30,1,0,0,0,0
2533,0,1,345,16,11,60,3,1,3,2,1
2534,0,1,16,6,1,6,0,0,1,0,0
2535,1,0,167,10,3,16,1,0,1,0,1
2536,0,1,48,12,1,12,0,0,0,0,0
2537,0,0,113,8,2,16,2,0,0,0,0
2538,1,1,66,12,1,12,0,0,0,0,0
2539,0,1,238,4,1,4,0,1,0,0,0
2540,0,1,207,2,1,2,0,0,0,0,0
2541,0,0,117,16,7,44,1,1,2,0,1
2542,0,1,105,4,1,4,0,0,0,0,0
2543,0,1,124,12,2,14,0,0,0,1,1
2544,0,1,265,10,2,16,1,1,0,0,0
2545,0,1,109,12,2,16,1,0,0,1,0
2546,0,1,71,2,2,6,1,0,0,0,1
2547,0,1,138,2,5,16,1,0,1,0,0
2548,0,1,193,28,2,36,0,0,0,0,2
2549,0,1,297,8,1,8,0,0,0,1,0
2550,1,0,172,32,2,38,1,0,0,0,1
2551,0,1,34,30,1,30,1,0,0,0,0
2552,0,1,168,8,10,48,3,4,2,0,1
2553,0,1,114,14,1,14,0,0,1,0,0
2554,1,1,52,8,2,10,1,0,0,0,1
2555,0,1,201,10,1,10,0,1,0,0,0
2556,0,1,18,6,1,6,0,0,1,0,0
2557,0,1,308,14,1,14,0,0,1,0,0
2558,0,1,72,10,4,20,1,0,1,1,0
2559,0,1,220,30,4,50,1,1,1,1,0
2560,0,1,37,4,1,4,0,1,0,0,0
2561,0,1,419,14,12,78,3,3,2,3,0
2562,0,1,365,12,6,46,2,2,0,0,0
2563,0,1,291,6,1,6,0,0,1,0,0
2564,0,0,124,2,1,2,0,0,1,0,0
2565,0,0,52,14,2,20,0,0,1,0,0
2566,0,0,190,8,4,28,2,1,1,0,0
2567,1,1,205,8,5,26,1,1,1,1,1
2568,0,1,45,10,2,16,0,0,0,0,1
2569,0,1,31,10,2,14,1,0,1,0,0
2570,0,0,176,8,3,14,1,0,0,1,0
2571,0,1,79,20,2,22,1,0,1,0,0
2572,0,1,328,10,5,36,1,0,1,1,2
2573,0,0,167,22,1,22,1,0,0,0,0
2574,0,1,104,24,1,24,0,0,0,1,0
2575,0,1,267,4,1,4,0,0,0,0,1
2576,0,1,198,10,1,10,1,0,0,0,0
2577,0,1,211,14,2,16,0,0,0,1,0
2578,0,1,158,12,2,20,0,1,0,1,0
2579,0,1,223,12,2,18,0,1,0,1,0
2580,0,0,92,16,1,16,0,0,0,0,0
2581,0,1,269,4,1,4,0,0,1,0,0
2582,0,1,294,14,2,20,0,0,2,0,0
2583,0,1,324,12,6,44,1,0,2,1,2
2584,0,1,364,8,10,56,1,3,6,0,0
2585,0,1,129,14,2,22,0,0,1,0,0
2586,0,1,26,8,1,8,0,0,0,1,0
2587,1,1,189,10,1,10,0,0,1,0,0
2588,0,0,130,16,2,20,1,0,0,0,1
2589,0,0,331,8,6,24,1,1,1,1,1
2590,0,1,447,2,10,42,2,1,2,2,0
2591,0,0,283,10,2,18,1,0,1,0,0
2592,0,1,49,16,2,24,1,0,1,0,0
2593,0,1,86,8,2,14,0,0,1,1,0
2594,0,1,227,14,1,14,0,0,0,1,0
2595,0,1,103,36,4,46,2,0,1,0,0
2596,0,1,204,14,12,42,1,1,4,3,1
2597,0,1,95,14,1,14,0,0,0,0,1
2598,0,1,300,8,1,8,0,1,0,0,0
2599,0,0,50,8,1,8,0,1,0,0,0
2600,0,1,238,10,10,48,2,0,2,4,1
2601,0,0,203,8,2,16,0,0,0,1,0
2602,0,0,115,14,2,18,1,0,0,0,0
2603,0,1,197,12,1,12,0,0,1,0,0
2604,0,0,277,14,1,14,0,0,0,1,0
2605,0,1,169,16,2,22,1,1,0,0,0
2606,1,0,146,10,1,10,0,0,1,0,0
2607,0,0,251,12,1,12,0,0,0,0,1
2608,0,1,236,16,2,20,0,1,0,0,0
2609,0,1,176,10,1,10,0,0,0,0,1
2610,0,1,108,16,2,22,0,1,0,0,1
2611,0,1,152,4,1,4,0,0,0,0,1
2612,0,0,230,6,4,28,1,1,1,1,0
2613,0,0,157,6,2,12,1,0,1,0,0
2614,0,1,224,32,1,32,0,1,0,0,0
2615,0,1,313,10,1,10,1,0,0,0,0
2616,0,1,185,18,8,46,2,1,4,1,0
2617,0,1,106,8,1,8,0,0,0,1,0
2618,0,1,138,6,1,6,0,1,0,0,0
2619,0,1,65,16,2,20,0,0,2,0,0
2620,0,0,244,34,1,34,0,0,0,0,1
2621,0,1,233,6,1,6,1,0,0,0,0
2622,0,1,100,2,2,8,1,0,1,0,0
2623,0,1,248,6,2,10,1,0,1,0,0
2624,0,1,201,12,3,22,0,0,2,0,0
2625,0,1,70,12,1,12,0,1,0,0,0
2626,0,1,202,24,1,24,0,0,0,1,0
2627,0,0,365,18,5,42,2,0,1,1,1
2628,0,1,58,16,2,18,1,0,1,0,0
2629,0,1,132,32,2,34,0,1,0,0,0
2630,0,1,150,32,2,40,0,0,0,0,0
2631,0,1,312,12,4,30,1,0,1,0,0
2632,0,1,259,20,5,34,1,0,2,1,0
2633,0,1,299,14,1,14,0,0,1,0,0
2634,0,1,222,22,1,22,0,0,0,0,0
2635,0,0,374,16,7,46,2,0,2,1,1
2636,0,1,322,6,2,10,1,0,0,0,0
2637,0,0,198,2,1,2,0,0,1,0,0
2638,0,1,53,4,2,12,1,0,0,0,0
2639,0,1,122,28,1,28,0,0,0,0,0
2640,0,1,240,6,8,48,1,1,4,1,1
2641,0,1,63,12,3,26,0,0,2,0,0
2642,0,0,209,34,1,34,0,0,0,0,1
2643,1,1,141,12,4,30,1,0,1,0,1
2644,0,1,129,12,2,20,1,0,1,0,0
2645,0,0,104,14,2,18,0,1,0,1,0
2646,0,0,144,24,5,42,1,1,2,0,1
2647,0,0,114,6,2,10,0,0,2,0,0
2648,0,0,179,16,2,24,0,1,1,0,0
2649,0,1,29,10,1,10,0,0,0,1,0
2650,0,1,210,16,9,52,1,2,2,1,2
2651,0,1,393,6,9,34,4,2,0,2,0
2652,0,1,68,4,1,4,0,0,0,1,0
2653,1,1,207,16,1,16,1,0,0,0,0
2654,0,0,127,16,2,22,1,0,1,0,0
2655,0,0,132,14,1,14,0,0,0,0,0
2656,0,1,268,12,2,18,0,0,0,1,0
2657,0,0,220,6,5,30,2,1,1,0,1
2658,0,1,124,24,3,32,1,1,0,0,0
2659,0,1,272,16,10,54,3,2,3,0,0
2660,0,1,97,18,1,18,0,1,0,0,0
2661,0,0,188,16,4,38,0,0,2,1,0
2662,0,0,176,12,1,12,0,0,0,1,0
2663,0,1,182,2,6,18,1,1,0,0,0
2664,0,1,287,14,1,14,0,1,0,0,0
2665,0,0,203,10,10,38,2,2,4,0,0
2666,0,1,153,4,1,4,0,1,0,0,0
2667,0,1,157,36,2,38,0,0,0,1,1
2668,0,1,173,12,1,12,0,0,1,0,0
2669,0,0,294,16,2,22,0,0,0,0,0
2670,0,1,332,10,8,42,2,3,1,1,0
2671,0,0,295,16,2,18,0,1,1,0,0
2672,0,0,73,12,2,20,2,0,0,0,0
2673,0,0,128,14,1,14,0,0,1,0,0
2674,0,1,185,6,12,56,2,0,2,3,2
2675,0,1,61,16,2,20,1,0,0,0,1
2676,0,1,290,16,7,36,2,1,1,2,1
2677,0,1,286,8,8,54,4,1,0,1,1
2678,0,1,300,34,2,36,1,0,0,0,0
2679,0,1,175,22,1,22,1,0,0,0,0
2680,0,0,151,32,1,32,0,0,1,0,0
2681,0,0,248,6,3,22,0,0,1,1,0
2682,0,1,262,10,9,50,1,1,2,0,1
2683,0,1,41,14,1,14,0,0,0,0,0
2684,0,1,65,14,2,20,1,0,1,0,0
2685,0,1,215,14,1,14,0,0,0,1,0
2686,0,1,96,16,1,16,0,0,0,0,0
2687,0,1,87,34,2,36,0,0,1,0,1
2688,0,1,67,2,1,2,1,0,0,0,0
2689,0,0,127,26,1,26,0,0,1,0,0
2690,0,0,86,8,1,8,0,1,0,0,0
2691,0,1,177,14,2,20,0,0,2,0,0
2692,0,1,276,26,1,26,0,0,1,0,0
2693,0,0,237,22,4,42,1,0,1,1,1
2694,0,0,156,4,1,4,0,0,1,0,0
2695,0,1,147,18,9,54,4,1,2,1,1
2696,0,1,142,14,2,22,0,0,0,1,1
2697,0,1,46,6,2,14,1,0,1,0,0
2698,0,1,276,4,1,4,0,0,0,0,1
2699,0,0,245,12,1,12,0,1,0,0,0
2700,0,0,181,10,1,10,1,0,0,0,0
2701,1,0,68,4,2,10,0,0,0,1,0
2702,0,0,116,2,1,2,0,0,1,0,0
2703,0,1,78,8,3,16,0,0,1,1,0
2704,0,1,37,26,1,26,0,0,0,1,0
2705,1,1,214,10,5,20,0,0,2,0,1
2706,0,1,314,4,2,8,0,1,1,0,0
2707,0,1,39,30,1,30,0,0,1,0,0
2708,0,1,115,28,1,28,0,0,0,1,0
2709,0,0,309,12,2,20,0,1,0,0,0
2710,0,0,313,12,1,12,1,0,0,0,0
2711,0,1,309,12,1,12,0,0,0,0,0
2712,0,1,197,2,5,18,1,1,2,0,0
2713,0,1,305,20,1,20,0,0,0,0,0
2714,0,1,90,16,1,16,0,0,1,0,0
2715,1,1,120,8,1,8,0,0,0,0,1
2716,0,1,188,12,4,36,0,1,3,0,0
2717,0,1,393,22,10,48,1,0,2,4,2
2718,0,1,215,14,2,18,0,0,1,0,0
2719,0,0,338,6,7,38,0,2,0,4,0
2720,0,1,256,12,3,26,1,1,0,1,0
2721,0,1,187,10,2,14,1,1,0,0,0
2722,0,1,324,30,6,56,1,0,4,0,0
2723,1,1,226,18,10,70,3,0,1,2,3
2724,0,0,107,16,3,26,1,0,1,0,1
2725,0,1,63,10,2,18,1,0,0,0,1
2726,0,1,144,14,1,14,0,1,0,0,0
2727,0,1,263,4,2,12,0,0,1,0,0
2728,1,1,377,16,9,44,3,0,2,0,3
2729,0,1,368,10,11,58,5,0,1,1,2
2730,0,1,269,16,1,16,1,0,0,0,0
2731,0,1,369,34,5,48,0,1,3,0,1
2732,0,0,323,14,2,16,0,0,2,0,0
2733,0,1,50,12,2,18,1,0,1,0,0
2734,0,0,195,6,1,6,0,0,0,1,0
2735,0,1,155,8,2,10,1,0,0,0,0
2736,0,1,225,18,1,18,1,0,0,0,0
2737,0,0,69,12,2,14,0,0,1,1,0
2738,0,1,37,34,2,40,0,0,0,2,0
2739,0,1,132,12,1,12,1,0,0,0,0
2740,0,1,282,28,1,28,0,0,1,0,0
2741,1,1,189,4,11,30,0,1,3,1,2
2742,0,1,219,14,1,14,0,1,0,0,0
2743,0,1,241,2,3,18,2,0,0,0,0
2744,1,1,328,14,2,18,1,0,0,0,0
2745,0,0,185,4,1,4,0,0,1,0,0
2746,0,1,429,10,10,38,4,0,2,2,1
2747,0,1,269,2,1,2,0,1,0,0,0
2748,0,1,90,16,2,22,1,0,0,0,0
2749,0,0,143,14,6,32,1,0,1,1,1
2750,0,0,236,16,2,24,0,0,0,2,0
2751,0,1,398,8,9,58,2,3,1,2,0
2752,0,1,118,14,1,14,0,0,1,0,0
2753,0,0,204,26,2,28,1,0,0,0,0
2754,0,1,56,14,1,14,0,0,0,0,0
2755,0,1,227,34,2,42,0,1,1,0,0
2756,0,1,94,16,1,16,0,1,0,0,0
2757,1,0,89,10,1,10,0,0,0,0,1
2758,1,1,45,16,1,16,0,0,0,0,1
2759,0,1,225,4,2,12,0,0,0,1,0
2760,0,1,230,10,1,10,0,0,0,0,1
2761,1,0,290,2,2,8,0,0,0,0,1
2762,0,1,185,16,4,40,1,1,1,0,0
2763,0,0,34,12,1,12,1,0,0,0,0
2764,0,1,258,10,8,54,2,0,2,4,0
2765,0,1,122,10,4,24,0,1,0,0,2
2766,0,1,323,12,7,26,3,1,1,0,1
2767,0,1,274,4,9,22,0,2,4,2,1
2768,1,1,160,16,8,54,0,1,3,2,1
2769,0,1,115,28,1,28,0,0,0,0,1
2770,0,1,228,22,1,22,1,0,0,0,0
2771,0,1,168,34,1,34,0,0,0,0,1
2772,0,0,58,4,1,4,1,0,0,0,0
2773,0,1,283,12,12,54,1,1,6,2,1
2774,0,1,259,10,1,10,0,0,1,0,0
2775,0,1,200,4,1,4,0,1,0,0,0
2776,0,1,201,14,8,46,3,0,3,1,0
2777,0,1,247,4,1,4,0,0,0,1,0
2778,0,0,202,8,7,28,3,1,1,1,1
2779,0,0,414,22,8,56,1,2,3,1,0
2780,0,1,217,6,1,6,0,0,1,0,0
2781,0,0,234,6,2,10,0,0,1,0,1
2782,0,1,199,10,7,40,2,2,0,1,0
2783,0,1,188,14,1,14,0,0,0,0,0
2784,0,0,300,30,7,64,1,2,0,3,0
2785,1,1,250,20,12,88,1,0,2,1,4
2786,1,1,227,6,8,36,3,1,0,2,1
2787,0,0,168,6,5,24,2,0,2,1,0
2788,0,1,270,10,2,14,1,0,1,0,0
2789,0,1,150,30,1,30,0,0,1,0,0
2790,1,1,345,14,7,34,2,1,0,1,2
2791,0,1,238,12,2,20,0,0,1,0,0
2792,0,1,142,18,1,18,0,0,0,0,0
2793,0,1,194,22,1,22,0,1,0,0,0
2794,0,0,189,8,1,8,1,0,0,0,0
2795,1,1,54,10,2,18,1,0,0,0,1
2796,0,1,220,2,1,2,0,0,0,1,0
2797,0,1,137,14,1,14,0,0,0,1,0
2798,0,0,185,14,1,14,0,0,0,0,1
2799,0,1,197,20,1,20,1,0,0,0,0
2800,1,1,209,10,1,10,0,0,0,0,0
2801,0,0,88,32,2,40,1,0,1,0,0
2802,0,1,287,6,1,6,0,0,1,0,0
2803,1,1,286,12,2,18,0,0,0,0,1
2804,0,0,204,36,2,44,0,2,0,0,0
2805,0,1,190,22,1,22,0,0,0,0,0
2806,0,0,315,2,6,36,2,0,1,1,0
2807,0,1,155,14,2,18,0,0,0,1,0
2808,0,1,199,10,1,10,0,0,0,0,0
2809,0,0,243,18,4,34,0,0,1,1,2
2810,0,0,423,8,12,44,3,0,5,1,0
2811,0,0,230,26,1,26,0,0,0,1,0
2812,0,1,194,16,6,42,0,1,1,2,1
2813,0,1,176,4,2,8,0,0,2,0,0
2814,0,0,230,24,2,30,0,0,1,1,0
2815,0,1,328,6,2,12,1,0,0,1,0
2816,0,1,328,2,5,12,2,0,0,1,1
2817,0,1,292,6,1,6,0,0,1,0,0
2818,0,1,160,4,2,12,0,0,2,0,0
2819,1,1,55,14,2,20,1,0,1,0,0
2820,0,0,172,16,1,16,1,0,0,0,0
2821,0,0,150,4,4,14,0,1,2,0,0
2822,0,0,68,16,2,22,0,1,0,1,0
