artistName,trackID,trackName,rank,streams,frequency,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,isrc,spotifyArtistID,releaseDate,daysSinceRelease,spotifyFollowers,mbid,artistCountry,indicator,spotify_followers,weeks_since_release
bon iver,5oK98mpTJSU0iqLHN1hZ3y,22 (OVER S∞∞N),134,1104624,1,29.8,0.112,1,-15.765,0.0353,0.972,0.0823,0.0935,0.094,86.786,168000,4,US38Y1630001,4LEiUm1SRbFMgfqnQTwUbQ,30.09.2016,184,1601321,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,US,1,1.601321,26.2857142857143
desiigner,5OOkp4U9P9oL23maHFHL1h,Panda,6,5441291,36,57.6,0.766,10,-4.943,0.449,0.028,0.00000168,0.366,0.25,144.833,246761,4,USUM71601094,7pFeBzX627ff0VnN6bxPR4,01.03.2016,397,543583,05b75ee5-98cd-430e-b1ec-ec0f61fdabda,US,1,0.543583,56.7142857142857
bryson tiller,5QDGKcQLqOJvoiu8eScEaM,Let Em' Know,147,819672,7,49,0.405,4,-11.44,0.221,0.0339,0,0.344,0.165,110.557,261880,4,USRC11502183,2EMAnMvWE2eb56ToJVfCWs,02.10.2015,548,1086796,d8fd8d9b-473b-4f06-83c8-869b1bb9de89,0,1,1.086796,78.2857142857143
silentó,5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),9,3068342,10,82.5,0.77,8,-8.508,0.134,0.265,0,0.334,0.964,139.982,185131,4,USUM71506622,7juKTDFlPesGeWQ1GmjmOv,19.05.2015,684,182932,636736ef-df33-48ed-bdbc-e8f8d1f964b3,US,1,0.182932,97.7142857142857
rascal flatts,5S5rw0WLVCAux5B5bWCehK,I Like The Sound Of That,141,964878,11,60.9,0.813,0,-5.599,0.0368,0.275,0,0.205,0.54,89.964,209280,4,USCJY1312340,0a1gHP0HAqALbEyxaD5Ngn,19.05.2014,1000,660838,6e0ae159-8449-4262-bba5-18ec87fa529f,US,1,0.660838,142.857142857143
the weeknd,5SqSckut3FcoQKmGkMWgp1,Often,9,3354478,45,57.1,0.612,7,-9.851,0.045,0.229,0,0.127,0.0852,133.995,249040,4,USUG11401323,1Xyo4u8uXC1ZmMpatF05PJ,28.08.2015,583,5418982,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.418982,83.2857142857143
james arthur,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,15,4427557,20,35.8,0.557,10,-7.398,0.059,0.695,0,0.0902,0.475,85.043,211467,4,DEE861600586,4IWBUUAFIplrNtaOHcJPRM,09.09.2016,205,534870,56f62fe8-d3a0-46e0-b5df-a64a8b4b4274,GB,1,0.53487,29.2857142857143
the weeknd,5UPwc30oJ4KhQYctNfv34x,Earned It (Fifty Shades Of Grey),15,2656010,26,48.3,0.278,2,-8.461,0.0372,0.438,0,0.0767,0.367,119.98,277680,3,USUG11500923,1Xyo4u8uXC1ZmMpatF05PJ,28.08.2015,583,5418988,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.418988,83.2857142857143
blink-182,5Uwm4pdpaaW3yari6ymMTT,No Future,189,847888,1,48.5,0.948,0,-2.68,0.131,0.00689,0,0.218,0.474,162.966,225813,4,QMRSZ1600241,6FBDaR13swtiWwGhX1WQsP,23.06.2016,283,2049066,0743b15a-3c32-48c8-ad58-cb325350befa,US,1,2.049066,40.4285714285714
the beatles,5V1AHQugSTASVez5ffJtFo,Let It Be - Remastered 2009,88,986827,1,44.3,0.403,0,-8.339,0.0322,0.631,0,0.111,0.418,143.462,243027,4,GBAYE0601713,3WrFJ7ztbogyGnTHbHJFl2,24.12.2015,465,3021968,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,GB,1,3.021968,66.4285714285714
big sean,5VlstKgCJPHDIMCQO4jHcQ,Sunday Morning Jetpack,84,1971817,1,46.2,0.741,10,-8.008,0.162,0.7,0,0.34,0.585,166.029,225067,4,USUM71615606,0c173mlxpT3dSFRgMO8XPh,03.02.2017,58,1975551,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,0,1,1.975551,8.28571428571429
halsey,5x2XIAdvFxWCwIOMNkbWUj,Young God,190,583744,1,45.7,0.594,9,-6.399,0.0401,0.315,0.0000194,0.116,0.155,119.894,180088,4,USUM71507635,26VFTg2z8YR0cCuwLzESi2,28.08.2015,583,1480263,3377f3bb-60fc-4403-aea9-7e800612e060,US,1,1.480263,83.2857142857143
selena gomez,5XfywqPX6XBOdYQNbOaQvy,Good For You,5,3512603,1,60,0.67,5,-6.455,0.0538,0.174,0,0.0746,0.236,88.955,221560,4,USUM71508454,0C8ZW7ezQVs4URX5aX7Kqx,19.08.2015,592,3865339,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,1,3.865339,84.5714285714286
desiigner,5YEOzOojehCqxGQCcQiyR4,Panda,5,5962704,1,57.6,0.777,10,-5.035,0.458,0.0231,0,0.366,0.251,145.2,246761,4,USUM71601094,7pFeBzX627ff0VnN6bxPR4,01.03.2016,397,543583,05b75ee5-98cd-430e-b1ec-ec0f61fdabda,US,1,0.543583,56.7142857142857
alessia cara,60cxstE8pABTrgaEs0jCBI,Seventeen,123,761797,4,41.1,0.75,11,-4.306,0.384,0.205,0,0.162,0.326,136.268,212933,5,USUM71506809,2wUjUUtkb5lvLKcGKsKqsR,11.03.2016,387,1010476,97e69730-3791-423b-9770-287261588854,CA,1,1.010476,55.2857142857143
rihanna,62uuztuThFtrMuigPgbGuR,Higher,146,857996,2,29.2,0.567,3,-4.191,0.0416,0.112,0.00000101,0.119,0.403,153.199,120627,3,QM5FT1600121,5pKCCKE2ajJHZ9KAiaK11H,29.01.2016,429,9687394,73e5e69d-3554-40d8-8516-00cb38737a1c,0,1,9.687394,61.2857142857143
jack ü,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),6,3593258,53,43.2,0.781,4,-4.038,0.0567,0.041,0.00000421,0.0789,0.191,139.432,250286,4,USAT21500555,1HxJeLhIuegM3KgvPn8sTa,24.02.2015,768,479436,8a40cfa4-e190-4133-a9af-e668c7d5f6f3,US,1,0.479436,109.714285714286
ed sheeran,66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,4,7575380,8,46.1,0.834,2,-4.868,0.0989,0.0232,0.0000114,0.14,0.482,135.007,261154,4,GBAHS1600462,6eUKZXaKkcviH0Ku9w2n3V,06.01.2017,86,8493509,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,GB,1,8.493509,12.2857142857143
justin bieber,69bp2EbF7Q2rqc5N3ylezZ,Sorry,1,11487843,64,65.4,0.76,0,-3.669,0.045,0.0797,0,0.299,0.393,99.945,200787,4,USUM71516760,1uNFoZAHBGtllmzznpCI3s,13.11.2015,506,8714118,e0140a67-e4d1-4f13-8a01-364355bee46e,CA,1,8.714118,72.2857142857143
j. cole,6AGON2BGdPmPMJGiiNuuwl,Immortal,2,10737466,12,71.3,0.419,11,-10.668,0.356,0.435,0.00000287,0.126,0.246,91.634,201667,4,QMJMT1601078,6l3HvQ5sa6mXTsMTB19rO5,09.12.2016,114,2637958,875203e1-8e58-4b86-8dcb-7190faf411c5,US,1,2.637958,16.2857142857143
bruno mars,6b8Be6ljOzmkOmFslEb23P,24K Magic,5,6007161,17,81.8,0.803,1,-4.282,0.0797,0.034,0,0.153,0.618,106.97,225983,4,USAT21602944,0du5cEVh5yTK9QJze8zA0C,07.10.2016,177,5986882,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,US,1,5.986882,25.2857142857143
isaiah,6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,109,1580029,10,43.3,0.745,8,-4.632,0.0377,0.221,0,0.0981,0.586,95.472,193447,4,AUBM01600473,5lXfVoQxVgC5fpjkVqvNYn,21.11.2016,132,12726,e6343f79-434d-4f0a-a82a-ae5744a606cd,US,1,0.012726,18.8571428571429
hailee steinfeld,6DG2g1UhROp5pnM8fx7zH2,Starving,9,5135599,27,69.5,0.615,4,-4.194,0.104,0.379,0,0.104,0.509,99.817,181880,4,USUM71606368,5p7f24Rk5HkUZsaS3BLG5F,17.02.2017,44,510493,373f5bcf-f1ce-4515-83ed-0b8ed636bc14,US,1,0.510493,6.28571428571429
major lazer,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),1,9327522,34,60.8,0.798,6,-5.092,0.0432,0.0736,0,0.156,0.488,92.943,185352,4,QMUY41600027,738wLrAtLtCtFOLvQBXOXp,22.07.2016,254,1714880,75be165a-ad83-4d12-bd28-f589a15c479f,0,1,1.71488,36.2857142857143
zayn,6dq1fUiJe6BiBORZtb9TxZ,INTERMISSION: fLoWer,177,808795,1,36.4,0.161,9,-18.356,0.0332,0.934,0.0712,0.11,0.187,118.445,104240,4,USRC11600390,5ZsFI1h6hIdQRw2ti0hz81,25.03.2016,373,1423981,985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7,GB,1,1.423981,53.2857142857143
blink-182,6EE19skJ32p58xihYj2Waa,She's Out Of Her Mind,122,1145724,1,44.7,0.967,0,-2.706,0.0793,0.00448,0,0.487,0.597,179.991,162720,4,QMRSZ1600237,6FBDaR13swtiWwGhX1WQsP,01.07.2016,275,2049066,0743b15a-3c32-48c8-ad58-cb325350befa,US,1,2.049066,39.2857142857143
ariana grande,6eH4102qd85iYCSEKtzd4M,Sometimes,166,956239,1,35.9,0.66,1,-5.396,0.289,0.09,0,0.343,0.562,79.196,226667,4,USUM71602111,66CXWjxzNUsdJxJ2JdwvnR,20.05.2016,317,5782097,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,US,1,5.782097,45.2857142857143
meek mill,6emZxtfjGssHVoUvo0qhhS,Classic (feat. Swizz Beatz),182,540299,1,48.9,0.739,10,-6.049,0.396,0.668,0,0.335,0.727,172.251,167280,4,USAT21501692,20sxb77xiYeusSH8cVdatc,29.06.2015,643,853359,31bcadcc-e1da-4cad-bec8-2f4f1d41b095,US,1,0.853359,91.8571428571429
imagine dragons,6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,120,684166,16,47.3,0.777,9,-3.698,0.059,0.119,0.0000787,0.671,0.221,136.249,186813,4,USUM71201074,53XhwfbYqKCa1cC15pYq2q,04.02.2013,1000,4052424,012151a8-0f9a-44c9-997f-ebd68b5389f9,US,1,4.052424,142.857142857143
rae sremmurd,6fujklziTHa8uoM5OQSfIo,Black Beatles,1,15300949,21,79.4,0.646,0,-6.235,0.0614,0.13,0,0.14,0.331,145.931,291893,4,USUM71603293,7iZtZyCzp3LItcw1wtPI3D,12.08.2016,233,1401951,c78c3026-426b-4580-ab23-08490bb8b515,US,1,1.401951,33.2857142857143
the weeknd,6FXNfYIY6iEeCKuIeSYWgg,Can't Feel My Face,1,5674322,2,70.5,0.758,9,-5.482,0.0506,0.142,0,0.109,0.586,107.965,215613,4,USUG11500741,1Xyo4u8uXC1ZmMpatF05PJ,28.08.2015,583,5418988,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.418988,83.2857142857143
calvin harris,6gpcs5eMhJwax4mIfKDYQk,Slide,9,6424986,3,73.5,0.758,1,-4.238,0.0492,0.33,0,0.516,0.511,104.079,230393,4,GBARL1700262,7CajNmpbOovFoOoasH2HaY,24.02.2017,37,5881727,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,GB,1,5.881727,5.28571428571429
john legend,6hdkw1wzhIRYPlYDUtCY5m,Love Me Now,52,2278374,7,41.6,0.773,8,-3.784,0.0949,0.572,0,0.105,0.714,122.65,210307,4,USSM11606983,5y2Xq6xcjJb2jVM54GHK3t,07.10.2016,177,1745367,75a72702-a5ef-4513-bca5-c5b944903546,US,1,1.745367,25.2857142857143
kevin gates,6HMHgBHdLBQ0QYIaOp2gse,I Don't Get Tired (#IDGT) [feat. August Alsina],169,562822,2,49.2,0.698,1,-5.606,0.171,0.0524,0,0.428,0.275,139.953,209707,4,USAT21404946,1gPhS1zisyXr5dHTYZyiMe,20.02.2015,772,979668,0c41b966-12e8-4c9b-87ea-af47798987b6,US,1,0.979668,110.285714285714
twenty one pilots,6i0V12jOa3mr6uu4WYhUBr,Heathens,3,8044196,39,73.2,0.396,4,-9.348,0.0286,0.0841,0.0000358,0.105,0.547,90.024,195920,4,USAT21601930,3YQKmKGau1PzlVlkL1iodx,16.06.2016,290,3888097,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,US,1,3.888097,41.4285714285714
j. cole,6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,1,12914191,14,65.3,0.409,9,-11.446,0.421,0.361,0.00012,0.189,0.181,174.324,264747,4,QMJMT1601080,6l3HvQ5sa6mXTsMTB19rO5,09.12.2016,114,2637958,875203e1-8e58-4b86-8dcb-7190faf411c5,US,1,2.637958,16.2857142857143
ariana grande,6i8NvW5I6hISfSc2g4T98S,Leave Me Lonely,141,1070255,1,49.8,0.45,8,-7.452,0.0318,0.611,0.0000218,0.344,0.401,90.569,229680,3,USUM71602109,66CXWjxzNUsdJxJ2JdwvnR,20.05.2016,317,5782099,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,US,1,5.782099,45.2857142857143
justin timberlake,6JV2JOEocMgcZxYSZelKcc,CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's \TROLLS\),6,6126246,45,66.7,0.83,0,-5.715,0.0749,0.0123,0,0.191,0.716,113.03,236002,4,USRC11600876,31TPClRtHm23RisEBtV3X7,06.05.2016,331,3178193,596ffa74-3d08-44ef-b113-765d43d12738,US,1,3.178193,47.2857142857143
skrillex,6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),47,2470395,17,45.7,0.899,10,-2.591,0.132,0.0019,0,0.831,0.298,147.268,215510,4,USAT21602007,5he5w2lnU9x7JFhnwcekXX,0,,4803140,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,US,1,4.80314,
selena gomez,6kBp8w67thoYqTUOQVSGFg,Good For You,6,3501304,37,60,0.676,5,-6.447,0.0652,0.154,0,0.0741,0.217,88.928,221560,4,USUM71508454,0C8ZW7ezQVs4URX5aX7Kqx,19.08.2015,592,3865356,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,1,3.865356,84.5714285714286
grace,6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me,45,2618340,21,33.2,0.635,7,-5.653,0.0898,0.159,0.00000279,0.0599,0.286,186.249,201493,3,USRC11500344,6y5amJcTjeDgLXIjtQLMst,17.03.2015,747,77280,1ec7db1c-2205-4080-8141-440a4dcaaee1,AU,1,0.07728,106.714285714286
flo rida,6Knv6wdA0luoMUuuoYi2i1,My House,6,5185196,58,68.8,0.702,7,-4.792,0.0499,0.0215,0,0.128,0.731,94.006,192191,4,USAT21500384,0jnsk9HBra6NMjO2oANoPY,17.03.2015,747,4213035,4593d49a-7f67-46ba-9ec0-126bd676286f,US,1,4.213035,106.714285714286
the lumineers,6KprCGVC5o2Ibj2wCtaxEV,Sleep On The Floor,142,964150,1,39.1,0.442,0,-8.076,0.0347,0.298,0,0.13,0.279,142.56,211851,4,USDMG1673801,16oZKvXb6WkQlVAjwo2Wbg,08.04.2016,359,1398823,bfcb6630-9b31-4e63-b11f-7b0363be72b5,0,1,1.398823,51.2857142857143
sia,6kwAbEjseqBob48jCus7Sz,Elastic Heart,36,1663335,22,42.1,0.791,9,-4.998,0.0496,0.0117,0.0000148,0.146,0.51,130.075,257200,4,USRC11400976,5WUlDfRSoLAfcVSX1WnrxN,04.07.2014,1000,3462835,2f548675-008d-4332-876c-108b0c7ab9c5,AU,1,3.462835,142.857142857143
chris brown,6leAChk6IybpzY4RJXmApg,Anyway,197,703058,1,46.9,0.664,7,-7.16,0.121,0.0566,0.00000158,0.482,0.267,124.746,211413,4,USRC11502943,7bXgB6jMjp9ATFy66eO08Z,11.12.2015,478,4077241,c234fa42-e6a6-443e-937e-2f4b073538a3,US,1,4.077241,68.2857142857143
chance the rapper,6m9qPYXmhge2QhBLfFKnVF,Same Drugs,65,2221271,7,46.1,0.293,6,-9.52,0.0555,0.947,0.00000995,0.0936,0.515,180.297,257775,4,TCACO1667432,1anyVhU62p31KFi8MEzkbf,27.05.2016,310,1322278,373a4c98-a46b-48e4-86ec-f6ca65b4f438,0,1,1.322278,44.2857142857143
selena gomez,6mEFvpqnzElavdz3gfP2XT,Survivors,174,640183,1,45.3,0.861,10,-5.286,0.0688,0.02,0.00349,0.0662,0.215,110.023,221853,4,USUM71513593,0C8ZW7ezQVs4URX5aX7Kqx,09.10.2015,541,3865356,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,1,3.865356,77.2857142857143
coldplay,6nek1Nin9q48AVZcWs9e9D,Paradise,183,760204,1,44.9,0.585,5,-6.762,0.0268,0.0522,0.0000849,0.0833,0.204,139.627,278719,4,GBAYE1101143,4gzpq5DPGxSnKTe4SA8HAU,19.10.2011,1000,7041459,cc197bad-dc9c-440d-a5b5-d52ba2e14234,GB,1,7.041459,142.857142857143
drake,6NMNgWgEAzde5M8U3lc6FN,Fake Love,1,9047529,20,92.4,0.543,9,-7.474,0.298,0.182,0,0.103,0.726,133.907,207813,4,USCM51600333,3TVXtAsR1Inumwj472S9r4,03.03.2017,30,9339068,9fff2f8a-21e6-47de-a2b8-7f449929d43f,CA,1,9.339068,4.28571428571429
drake,6nmz4imkDcmtwMjocAzFSx,Hotline Bling,1,9430345,27,89.6,0.623,2,-8.008,0.0571,0.00257,0.000258,0.039,0.564,134.962,267024,4,USCM51500238,3TVXtAsR1Inumwj472S9r4,06.05.2016,331,9339068,9fff2f8a-21e6-47de-a2b8-7f449929d43f,CA,1,9.339068,47.2857142857143
john legend,6nxQdXa1uAL0rY72wPZu89,Love Me Now,36,2910296,14,48.8,0.762,8,-3.842,0.0865,0.591,0,0.0763,0.717,123.889,210293,4,USSM11606983,5y2Xq6xcjJb2jVM54GHK3t,07.10.2016,177,1745367,75a72702-a5ef-4513-bca5-c5b944903546,US,1,1.745367,25.2857142857143
panic! at the disco,6od5hFv9IT5JHc7NEF9HRv,Victorious,55,1470746,14,57,0.865,8,-4.518,0.0472,0.00205,0,0.404,0.699,110.01,178600,4,USAT21503385,20JZFwl6HVl6yg8a4H3ZqK,29.09.2015,551,2295259,b9472588-93f3-4922-a1a2-74082cdf9ce8,US,1,2.295259,78.7142857142857
drake,6oeCLDX1ML2tPOPT1JuyaJ,Views,60,2357401,7,45.7,0.855,5,-5.873,0.342,0.0614,0,0.238,0.0806,77.237,311960,4,USCM51600094,3TVXtAsR1Inumwj472S9r4,06.05.2016,331,9339069,9fff2f8a-21e6-47de-a2b8-7f449929d43f,CA,1,9.339069,47.2857142857143
jonas blue,6OZh916QF8XNunWaP97WEZ,Fast Car - Radio Edit,27,3244111,31,45.9,0.587,9,-6.983,0.0785,0.453,0,0.307,0.564,113.901,212424,4,GBUM71507621,1HBjj22wzbscIZ9sEb5dyf,04.12.2015,485,138115,17678771-5799-4017-851a-319f25b6948d,GB,1,0.138115,69.2857142857143
ed sheeran,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,10,6688036,2,46.1,0.834,2,-4.868,0.0989,0.0232,0.0000114,0.14,0.482,135.007,261154,4,GBAHS1600462,6eUKZXaKkcviH0Ku9w2n3V,06.01.2017,86,8493529,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,GB,1,8.493529,12.2857142857143
the weeknd,6pDVjCUA3B1vg9waKutAsv,Attention,25,3753936,8,66.4,0.439,4,-7.296,0.136,0.67,0.00027,0.119,0.381,148.073,197653,4,USUG11601007,1Xyo4u8uXC1ZmMpatF05PJ,25.11.2016,128,5419001,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.419001,18.2857142857143
ed sheeran,6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),34,4235675,2,61.7,0.439,9,-5.63,0.0269,0.424,0,0.127,0.261,139.979,280533,4,GBAHS1700038,6eUKZXaKkcviH0Ku9w2n3V,17.02.2017,44,8493529,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,GB,1,8.493529,6.28571428571429
jessie j,6qC8Jj1XOxknPm8N7EbzKX,Flashlight - From \Pitch Perfect 2\ Soundtrack,113,723291,6,45.8,0.623,5,-7.109,0.0505,0.322,0.00000508,0.11,0.423,147.635,208666,4,USUM71504653,2gsggkzM5R49q6jpPvazou,24.04.2015,709,2074497,d24fb461-dee8-41fc-bb15-2f13bb2644a6,GB,1,2.074497,101.285714285714
pharrell williams,6RB9YvNyP0RZfCUcMtZELH,Freedom,100,768028,6,42.7,0.558,1,-6.374,0.0685,0.395,0.0000369,0.136,0.598,86.141,162467,4,USSM11505220,2RdwBSPQiwcmiDo9kixcl8,02.07.2015,640,1247013,149f91ef-1287-46da-9a8e-87fee02f1471,US,1,1.247013,91.4285714285714
the weeknd,6RsWqX8zABZLhZydXxEFOm,Can't Feel My Face,3,7114781,66,70.2,0.77,9,-5.416,0.0482,0.124,0,0.103,0.591,107.951,213520,4,USUG11500741,1Xyo4u8uXC1ZmMpatF05PJ,28.08.2015,583,5419001,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.419001,83.2857142857143
ariana grande,6T506SFlFUVVNvnmCiVZR0,Dangerous Woman,8,4657180,10,66.2,0.618,7,-5.26,0.0455,0.0537,0,0.355,0.264,134.022,235947,3,USUM71601826,66CXWjxzNUsdJxJ2JdwvnR,20.05.2016,317,5782101,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,US,1,5.782101,45.2857142857143
zedd,6uBhi9gBXWjanegOb2Phh0,Stay (with Alessia Cara),14,5645010,1,45.7,0.627,5,-5.091,0.111,0.238,0,0.116,0.535,101.384,210091,4,USUM71700736,2qxJFvFYMEDqd7ui6kSAcq,23.02.2017,38,1220862,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,DE,1,1.220862,5.42857142857143
mac miller,6ulzLZnp6Y2TVLh1inckeJ,Brand Name,195,607395,1,38.5,0.71,9,-5.158,0.0805,0.0565,0.00000724,0.0632,0.393,148.385,302133,4,USWB11508639,4LLpKhyESsyAXpc4laK94U,18.09.2015,562,1515424,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,US,1,1.515424,80.2857142857143
panic! at the disco,6V68ItawQkQlZhYIf1S86C,Crazy=Genius,90,1155258,2,45.5,0.91,2,-4.464,0.166,0.000247,0,0.107,0.454,114.109,198040,4,USAT21503697,20JZFwl6HVl6yg8a4H3ZqK,15.01.2016,443,2295259,b9472588-93f3-4922-a1a2-74082cdf9ce8,US,1,2.295259,63.2857142857143
demi lovato,6WjmPTZKeDylStKmGHLcqQ,Confident,28,2309214,17,60.7,0.747,3,-6.241,0.0667,0.00155,0.000342,0.136,0.335,130.061,205746,4,USHR11536743,6S2OmqARrzebs0tKUEyXyp,16.10.2015,534,3109092,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,US,1,3.109092,76.2857142857143
alesso,6WQLkih8nE0JdUCEyLaGnQ,Heroes (we could be),172,559531,4,50,0.726,5,-4.124,0.0643,0.0362,0,0.441,0.388,125.904,210013,4,USUM71411636,4AVFqumd2ogHFlRbKIjp1t,15.09.2014,930,790931,addb00fd-733c-4223-8fdf-f78be2488acd,SE,1,0.790931,132.857142857143
halsey,6Xs7OKt6i0Ddq8B4M5Dgvr,New Americana,38,1840600,29,44.8,0.694,0,-5.066,0.0303,0.0118,0,0.34,0.333,86.897,183808,4,USUM71507637,26VFTg2z8YR0cCuwLzESi2,28.08.2015,583,1480263,3377f3bb-60fc-4403-aea9-7e800612e060,US,1,1.480263,83.2857142857143
selena gomez,6ZANrVuAMp2rpjhfbOuJly,Same Old Love,10,3467459,27,67.3,0.614,11,-4.008,0.0308,0.0225,0,0.212,0.451,97.999,229080,4,USUM71510437,0C8ZW7ezQVs4URX5aX7Kqx,09.10.2015,541,3865356,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,US,1,3.865356,77.2857142857143
dierks bentley,6zDaopn1sO8WUDTNdV8EdT,Somewhere On A Beach,114,1114202,13,57,0.642,7,-6.396,0.0277,0.000699,0,0.0801,0.468,144.019,199893,4,USUM71519330,7x8nK0m0cP2ksQf0mjWdPS,19.01.2016,439,488322,6bd7faa9-601f-44db-a2a6-239209f83156,US,1,0.488322,62.7142857142857
big sean,6zpXc7WJ3TqYWb02B6sKyF,Bigger Than Me,65,2238733,2,37.9,0.644,10,-7.933,0.112,0.296,0,0.313,0.144,89.349,292520,5,USUM71615609,0c173mlxpT3dSFRgMO8XPh,03.02.2017,58,1975551,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,0,1,1.975551,8.28571428571429
halsey,70FfnLougoxye4i9Z0EhB3,New Americana,52,1210557,3,47.4,0.708,0,-5.098,0.0325,0.0135,0,0.336,0.292,86.953,183808,4,USUM71507637,26VFTg2z8YR0cCuwLzESi2,28.08.2015,583,1480263,3377f3bb-60fc-4403-aea9-7e800612e060,US,1,1.480263,83.2857142857143
one direction,70OTIpw8x8UXUsuCHW9i1i,Drag Me Down,2,5912976,15,72.3,0.711,0,-5.576,0.0378,0.0997,0,0.0528,0.6,138.098,192107,4,GBHMU1500070,4AK6F7OLvEQ5QYCBNiQWHq,31.07.2015,611,6272896,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,GB,1,6.272896,87.2857142857143
justin bieber,747eWJy8c3u09N30NSqSTp,I'll Show You,6,5785283,20,36.1,0.608,9,-6.757,0.098,0.05,0.0000796,0.183,0.0798,191.812,199947,4,USUM71516758,1uNFoZAHBGtllmzznpCI3s,13.11.2015,506,8714158,e0140a67-e4d1-4f13-8a01-364355bee46e,CA,1,8.714158,72.2857142857143
panic! at the disco,76mUA152QjDlg5DCpDxjSl,LA Devotee,143,696983,1,49,0.848,9,-5.05,0.0645,0.00043,0.00000849,0.0665,0.713,175.998,196520,4,USAT21503698,20JZFwl6HVl6yg8a4H3ZqK,27.11.2015,492,2295259,b9472588-93f3-4922-a1a2-74082cdf9ce8,US,1,2.295259,70.2857142857143
adele,7A2eDNBgJrEVE87C8pOMqN,When We Were Young,36,2326795,11,38.1,0.594,3,-5.97,0.0486,0.348,0,0.0925,0.275,143.86,290907,4,GBBKS1500217,4dpARuHxo51G3z768sgnrY,20.11.2015,499,6023401,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,GB,1,6.023401,71.2857142857143
halsey,7ax0KTiQf6EWa59S3iQwHI,New Americana,39,1731079,1,44.4,0.711,0,-5.106,0.0327,0.0119,0,0.34,0.345,86.976,183808,4,USUM71507637,26VFTg2z8YR0cCuwLzESi2,28.08.2015,583,1480263,3377f3bb-60fc-4403-aea9-7e800612e060,US,1,1.480263,83.2857142857143
the chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Closer,1,16639814,33,74.8,0.524,8,-5.599,0.0338,0.414,0,0.111,0.635,95.01,244960,4,USQX91601347,69GGBxA162lTqCwzJG5jLp,29.07.2016,247,2287191,91a81925-92f9-4fc9-b897-93cf01226282,US,1,2.287191,35.2857142857143
justin bieber,7E390nZTMqEbrNC1TmHd42,The Feeling,8,4424646,2,53.8,0.818,1,-6.147,0.0586,0.0879,0.00000139,0.0971,0.191,127.101,244907,4,USUM71516765,1uNFoZAHBGtllmzznpCI3s,13.11.2015,506,8714158,e0140a67-e4d1-4f13-8a01-364355bee46e,CA,1,8.714158,72.2857142857143
the weeknd,7fPHfBCyKE3aVCBjE4DAvl,In The Night,17,2921461,33,48,0.682,7,-4.94,0.13,0.0696,0,0.0463,0.512,167.939,235653,3,USUG11500951,1Xyo4u8uXC1ZmMpatF05PJ,28.08.2015,583,5419001,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.419001,83.2857142857143
