isrc,n_playlists,streams,sp_popularity,youtube_views,tiktok_counts,ins_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,log_n_playlists,log_streams,log_youtube_views,log_tiktok_counts,log_ins_followers_artist,log_monthly_listeners_artist,log_playlist_total_reach_artist,log_sp_fans_artist,log_shazam_counts
USUM70505055,602,20532,41,1751682,49,12093338,14057461,97520832,2720646,85149,6.40025744530882,9.92973992368019,14.3760870271548,3.89182029811063,16.3081652804306,16.4586638448249,18.3955765746842,14.8163799100735,11.3521579420407
USMC15005830,2834,9960064,56,11901492,43,2152,839065,18627369,129892,306720,7.94944442025063,16.114094055243,16.2921743283738,3.76120011569356,7.67415292128168,13.6400434556308,16.7401425087722,11.7744586149269,12.6336905582795
CZAV21900101,14,1496280,53,4505936,1292,78311,9,16864,557,8788,2.63905732961526,14.2184925857786,15.320906196589,7.16394668434255,11.2684433574247,2.19722457733622,9.73293645134109,6.32256523992728,9.0811424335045
QZHN21900055,158,261988,49,51330231,663,5306219,8790706,58076095,522384,32092,5.06259503302697,12.4760539801676,17.7537904348186,6.49677499018586,15.4843900868575,15.9892055849798,17.877264691372,13.166158228604,10.3763620568735
NOAJR1600042,210,25333,36,173426,263000,1436081,713387,2906713,73975,9929,5.34710753071747,10.1398631726191,12.0635062744182,12.4799093111599,14.1774284336847,13.4777793291449,14.882533447457,11.2114824772684,9.20321504703359
GBAYE1700170,340,579835,57,4212004,334,3026877,12928558,32108697,1920899,24418,5.82894561761021,13.2704988592911,15.2534491019032,5.8111409929767,14.9230419528869,16.3749492209403,17.2846374859835,14.4683038635856,10.1030758442288
TR0682000395,19,2054528,55,5315984,72,662905,1259989,1520043,695144,11439,2.94443897916644,14.5355566958328,15.486228689029,4.27666611901606,13.4043869708168,14.0466135487308,14.234249181896,13.4518742973298,9.34478384852567
ITQ001700021,69,3438932,51,41008174,13300,338882,1398829,3106641,17182,81290,4.23410650459726,15.050671516029,17.5292819706515,9.49551931420985,12.7334072431719,14.1511460160125,14.949052636157,9.751617603198,11.3057782867406
BRWNV1800269,106,22933930,59,173027178,6967,34763823,7660780,55610479,8837978,24871,4.66343909411207,16.9481280313389,18.9689592383893,8.84893999503012,17.3640878350526,15.8516243642089,17.8338822126854,15.9945686754188,10.1214577450763
TRANG2000029,18,202795,46,3868386,1365,2677831,908058,3440907,153863,6096,2.89037175789616,12.2199508955629,15.1683479237511,7.21890970761906,14.8005176964458,13.7190635321954,15.0512456573874,11.943817875068,8.71538809736648
DECE71900887,198,2648422,59,31945654,465,350696,4061475,18368689,351985,70745,5.28826703069454,14.7894745489006,17.2795467044965,6.14203740558736,12.7676750303033,15.2170567660929,16.7261580882864,12.7713438400359,11.1668371416301
MXF151800454,1967,310430732,78,438815331,49800,3610053,14550980,97362647,2034239,1727518,7.58426481838906,19.5534713491044,19.8995892242236,10.8157702630127,15.0992330116417,16.4931689032655,18.3939531940307,14.525632351146,14.3621962542513
USUG12001740,1006,11956956,65,9122512,86,77265425,56234362,424579104,20738811,255290,6.91373735065969,16.2968237590421,16.0262557627208,4.45434729625351,18.1627571301849,17.8450385515083,19.8666088926451,16.8475174302891,12.450155432858
MXF018000138,96,178913,57,22898006,66,192314,5032377,17085652,628771,45440,4.56434819146784,12.0946549331508,16.9465603904975,4.18965474202643,12.166884731839,15.4314029950648,16.6537496049339,13.3515223994407,10.724148053395
USUYG1156900,907,8677634,66,38433342,1608,18761684,27692936,59707763,2547427,82701,6.81014245011514,15.9762594688345,17.4644359220699,7.38274644973891,16.7473272629721,17.1366879205844,17.90497260341,14.7505943881238,11.3229869728371
GBUM71800737,812,4456,7,2037180,8,185541,6022428,36397572,1046994,502931,6.69950034016168,8.40200678160712,14.527077056548,2.07944154167984,12.1310311608661,15.6110010582316,17.4100126270855,13.8614337591772,13.1282082627339
USUM71713419,780,3975798,50,26493,167,31822725,39907197,138563136,13959972,48262,6.65929391968364,15.195736040639,10.1846358261369,5.11799381241676,17.2756912151707,17.5020672415342,18.7468366353167,16.4517046495658,10.7843997805085
TRA161500240,88,1218406,48,12335171,101,451874,456522,1222884,20048,43292,4.47733681447821,14.0130540050421,16.327965170841,4.61512051684126,13.0211586588913,13.031392170627,14.0167225614383,9.90588467713585,10.675723139415
USQX91901124,2611,112272885,78,73033976,55600,7131537,29939004,159361242,5113432,1192510,7.86748856869913,18.5364429390853,18.1064353154937,10.9259384802387,15.7800373371815,17.2146726698693,18.8866841454449,15.4473813610074,13.9915708874537
ZZOPM1900870,375,98784,56,52636499,11100,7636736,42332178,264609257,4984496,133253,5.92692602597041,11.5006909273019,17.7789203344109,9.31470038730042,15.8484808447252,17.5610580640438,19.393764793916,15.4218428529569,11.800004855846
USCM51700056,5163,56574104,64,630040,626,77265425,56234362,424579104,20738811,410677,8.54927308487965,17.8510619119745,13.3535385884157,6.4393503711001,18.1627571301849,17.8450385515083,19.8666088926451,16.8475174302891,12.9255622964286
AUDCB1500639,1657,244032,64,26621505,1869,361571,3427099,17480648,34552,1099799,7.41276401742656,12.4050546432172,17.0972299057719,7.53315880745556,12.798213705169,15.0472246886799,16.6766049984428,10.4502207146405,13.9106379937992
USUM71915733,2484,98141375,74,84355204,235,22930443,44538561,254090709,2786236,331398,7.81762544305337,18.401919599125,18.2505470603703,5.45958551414416,16.947975974316,17.6118659112339,19.3532018832772,14.8402021389949,12.7110753489534
USUM71701686,3541,56432117,72,1177556,36700,2112972,9148657,142618212,116371,725140,8.1721644521119,17.8485490047476,13.9789516621283,10.5105320340427,14.5636060452089,16.0291176505228,18.7756817716747,11.6645386423453,13.494120018643
BRWMB1700282,1165,58785089,10,360096241,289900,52189309,14619698,152987371,5792908,568578,7.0604763659998,17.8893987922745,19.7018818897976,12.5772913149097,17.7703882234476,16.4978803554378,18.8458659334662,15.5721449687167,13.2508937859275
USSM12001682,660,563429,51,7482182,746,16497074,29231405,191721776,3151290,65028,6.49223983502047,13.2417966062981,15.8280350186412,6.61472560020376,16.6186935898121,17.1907542029866,19.0715557957221,14.9633224507794,11.0825732253541
QZFYZ1978826,113,1063657,53,21657835,7212,271052,2785901,12647345,18483,200390,4.72738781871234,13.8772235284908,16.8908778407095,8.88350158432321,12.5100659633737,14.8400818978736,16.3529578696867,9.82460666968268,12.2080207467482
GBLFP2089056,56,647457,57,4628692,392,630430,1224617,2644262,25169,4159,4.02535169073515,13.3808076610842,15.3477848807507,5.97126183979046,13.354157405226,14.0181387000136,14.7879025673288,10.133368357503,8.33302993974291
GBUM71103767,2760,7460786,58,23240194,33,4521701,35322495,156138738,8854467,606792,7.9229859587112,15.8251713285601,16.9613938375896,3.49650756146648,15.3243988084486,17.3800305710693,18.8662555161337,15.9964326354055,13.315941342454
USUM71411636,10438,8456,58,215552034,110,3183227,14846827,121087464,2499165,7284712,9.25320827220336,9.04263152755007,19.1887128954386,4.70048036579242,14.9734060200895,16.5132967303486,18.6120236854111,14.731467234048,15.8012884635424
DECE72000206,122,7199499,56,11149621,5665,350696,4061475,18368689,351985,29943,4.80402104473326,15.7895219982319,16.2269160642613,8.64206217346211,12.7676750303033,15.2170567660929,16.7261580882864,12.7713438400359,10.3070508533547
MXF151700114,1223,66407614,62,1649056,30700,13011,4133496,26721781,95618,697727,7.10906213568717,18.0113222765474,14.3157135609409,10.3320179335753,9.47355043250348,15.2346340959715,17.100989558603,11.468116365835,13.4555831877596
GBARL1801065,873,613283,62,33309988,1476,2731631,9015171,37339758,859723,412236,6.7719355558396,13.3265817723321,17.3213678499176,7.29709100516042,14.8204094246648,16.0144193828257,17.4355692150713,13.6643655233233,12.9293512798695
PLS282000149,4,453089,48,2560726,59,390267,814010,1244238,8965,565,1.38629436111989,13.023843853159,14.7558013700006,4.07753744390572,12.8745863992482,13.6097279299215,14.0340338523102,9.10108338603923,6.33682573114644
USHR11536830,264,5559,10,2202316,36400,25362687,14753979,57718154,469849,19065,5.57594910314632,8.62317351495347,14.6050200918725,10.5023240536248,17.0487896361792,16.5070233670826,17.8710823093765,13.0601666454701,9.85560947229166
ES5021701596,798,13384929,60,48623798,11200,1175443,9916003,67424150,74196,371957,6.68210859744981,16.4096399304773,17.699623639803,9.32366905728319,13.9771556557823,16.1096604746785,18.0265138203107,11.2144655193466,12.8265335351762
USUM71302939,5241,636605,68,417300416,38000,227219353,59976087,368330235,10121026,2915021,8.56426759880217,13.3639046480249,19.849316942446,10.5453414387085,19.2414264216414,17.9094564907442,19.7244904714479,16.1301256000839,14.8853875818574
GBAYE2000602,177,79676,61,10222268,238,3026877,12928558,32108697,1920899,25313,5.17614973257383,11.2857236901952,16.1400790359279,5.47227067367148,14.9230419528869,16.3749492209403,17.2846374859835,14.4683038635856,10.1390733767402
USRC11803516,707,7956636,62,19263523,9150,7475530,45885338,275834002,1234653,124735,6.56103066589657,15.8895168554292,16.7737238655715,9.12150915826957,15.8271455777376,17.6416561904498,19.4353098007136,14.0263005169044,11.7339467659033
USUM71701961,1101,1608443,69,76607119,11600,1515633,8864468,50242527,108254,816478,7.00397413672268,14.290777188291,18.1542005677292,9.35876037709446,14.2313437314446,15.9975614844094,17.7323723774262,11.5922355966832,13.6127552467553
DED832000029,60,78473,53,2144131,37,213885,1883039,6268194,873970,7701,4.0943445622221,11.2705098955619,14.5782449000525,3.61091791264422,12.2731937663843,14.4483975190552,15.6509988328406,13.6808013291058,8.94910546953925
DEQ121747918,799,22565997,59,29646119,109,676423,2633439,10285171,98512,493419,6.68336094576628,16.9319547737372,17.2048417810801,4.69134788222914,13.4245738989767,14.7838011545464,16.1462137070856,11.497933647151,13.1091139906457
USUR10000183,12479,760824,74,577270,34600,3178063,13603202,59749967,1130434,4162571,9.43180251050785,13.5421573354571,13.2660653736499,10.4516089610458,14.9717824496709,16.4258157641708,17.9056791964745,13.9381121877487,15.2416434701824
MX1722001147,83,1056592,58,79631445,470,323475,7555975,18780165,979173,151713,4.4188406077966,13.8705591922281,18.1929196104962,6.1527326947041,12.6868771101842,15.8378491989692,16.7483118176483,13.7944636168306,11.9297458571165
COSO11800018,185,65068,48,26746709,23200,586931,731659,4420477,36427,150285,5.22035582507832,11.0831881558863,17.1019219957003,10.0519075576544,13.2826625450527,13.5030698374085,15.3017581667831,10.5030655368999,11.9202887703615
BE8HB1800008,433,62830931,64,115827094,11000,3017106,6992926,29089351,773618,1062601,6.07073772800249,17.9559580420316,18.5676090681021,9.30565055178051,14.9198086517633,15.7604096246194,17.1858827201503,13.5588334906892,13.8762302340864
ES5701601051,137,52921,46,9416788,83,1842564,4718198,22337181,533353,60926,4.91998092582813,10.8765555144978,16.0580046117614,4.4188406077966,14.4266686378562,15.3669375050043,16.9217631574301,13.186938772862,11.017415291982
JPU901802251,50,151943,58,30300856,1702,450969,2257546,3595983,2670,61553,3.91202300542815,11.9312607294983,17.2266865209056,7.43955930913332,13.0191538799805,14.6297889405884,15.0953279470875,7.8898337513943,11.0276538712859
USSM11705542,582,996283,50,5852496,759,12293590,19820794,133106394,663098,45144,6.36647044773144,13.8117866327538,15.5823787948784,6.63200177739563,16.3245885462916,16.8022421466086,18.7066593212799,13.4046780712161,10.717612659649
QM4TX2084345,1923,172809308,80,276555432,49100,24153128,30730551,179039214,1472697,330299,7.56164174558878,18.9676992786243,19.4379218362298,10.8016143137826,16.9999244534849,17.2407678643071,19.0031154124378,14.2026059716374,12.7077535838236
QMCE32000028,615,5883637,61,37677861,24300,21357855,30952676,194069342,300502,382194,6.42162226780652,15.5876856660744,17.4445832385452,10.0982316293286,16.8769301456654,17.2479700153928,19.0837260861533,12.6132096885093,12.853683612078
TCACW1767742,1568,1705817,78,18611845,3907,9106455,26838819,198836180,330066,272325,7.35755620091035,14.3495547328158,16.7393087639515,8.27052509505507,16.0244940606832,17.1053598676094,19.1079918275799,12.7070479134453,12.5147514849506
NLQ7J1900071,138,12992069,57,1837833,5847,230632,1247395,6230569,34849,30095,4.92725368515721,16.3798496523301,14.4240977181398,8.67368398817567,12.3485786456198,14.0365679347288,15.6449782188563,10.4587797213724,10.3121143239819
ES71G1925195,33,5083501,45,11562314,1089,464702,192840,291531,23251,11575,3.49650756146648,15.4415107554122,16.2632615741869,6.99301512293296,13.0491516189158,12.1696161085196,12.582901625602,10.0541034208433,9.35660287895444
MXF140300198,1933,141891,61,203131672,1771,671982,4620084,23231834,758041,333261,7.56682847920833,11.8628144361895,19.1293649572781,7.47929963778283,13.4179868334323,15.3459234447108,16.9610340512643,13.5384927528715,12.7166812457483
USSM11905818,2339,29525943,73,113094170,53800,51857433,32279805,199903846,2920419,2734075,7.75747876658418,17.2007798585724,18.5437313924545,10.8930287461499,17.7640088381995,17.2899523604556,19.1133470389054,14.887237657101,14.8213037282234
QZ5AB1984957,80,6440,52,8505088,31,801740,1757582,6792080,486435,23949,4.38202663467388,8.7702838190984,15.9561751306134,3.43398720448515,13.5945396447617,14.379449558762,15.731267785467,13.0948585642821,10.0836818483139
USUG12100193,1661,13529562,91,67697156,69900,217241770,46787523,342828324,4242024,352454,7.4151751096133,16.4203876271174,18.0305547281375,11.1548209282219,19.1965214387685,17.661127122779,19.6527403667122,15.2605510717994,12.7726753962652
GBUM71700885,1176,469574,53,21249733,83,178846,4420757,21179591,38207,292306,7.06987412845857,13.0595811796941,16.8718548885499,4.4188406077966,12.0942803793266,15.3018215063577,16.8685485872806,10.5507740238805,12.5855564777446
PL86E1900004,55,16332225,61,16924734,80,219876,672872,886339,85393,15649,4.00733318523247,16.6086507079615,16.6442866602432,4.38202663467388,12.3008190300682,13.4193103973729,13.6948547749176,11.3550194092041,9.65816229616317
USUM71202650,5075,17234,28,818831615,165200,167435472,63642781,446733972,8870993,2196115,8.53208180390999,9.75463945579971,20.5233890223885,12.014912140069,18.9361085932137,17.9687964594106,19.9174738344716,15.9982972984144,14.6022004481821
QM6N21974271,325,24248139,64,96405427,17400,7315324,32497472,243453634,876821,126782,5.78382518232974,17.0038504301349,18.3840730546767,9.76422548520262,15.805481884005,17.2966728596592,19.3104370675713,13.684058145619,11.7502243550726
DEVX51900045,842,104380770,65,65443021,39800,993914,2257366,5452049,140720,683366,6.73578001424233,18.4635560210445,17.9966904136186,10.5916221912725,13.809405962781,14.629709204815,15.5115020592857,11.8545273794114,13.4347858661819
USUM71708227,2091,17210216,79,117283675,74200,2477761,14715348,47601262,288840,1943886,7.64539769942863,16.6610137189515,18.5801061308777,11.2145194291555,14.7228658877708,16.5044015887075,17.6783698314552,12.5736281805651,14.4801996203077
USUM71615649,529,12694,24,25219711,255,4279449,10811712,59169400,1344725,332115,6.2709884318583,9.44888471986641,17.043136429276,5.54126354515843,15.2693348209527,16.1961405489538,17.8959150743277,14.1117000891465,12.7132365734632
FRUM71901793,59,34905,50,11600376,30,1262866,1267817,2369501,455153,48456,4.07753744390572,10.4603853644045,16.2665480693444,3.40119738166216,14.0488942991086,14.0528070817974,14.6781899424197,13.0283889051454,10.7884114486608
GBHMU1800020,596,672561,65,9036447,3713,790610,4188442,6899344,35896,246442,6.39024066706535,13.4188480926643,16.016776624138,8.21959545417708,13.580560078386,15.2478393850407,15.746936892584,10.4883811476558,12.4148819506612
USUM71709132,206,57381,52,21640,12,100987427,30802774,227564261,6232394,18660,5.32787616878958,10.9574685170586,9.98229873296042,2.484906649788,18.4305065819081,17.2431153088233,19.2429432224034,15.6452710866139,9.83413747440133
QM4TX2001955,244,900961,68,6965197,2434,38700892,26147576,152858657,2166028,45907,5.4971682252932,13.711217250415,15.7564364490746,7.79729127354747,17.47137320683,17.079267048194,18.8450242419233,14.588405633514,10.7343728898675
USAT21906985,2599,221625085,80,115898666,2300000,6454387,21126616,144420105,399963,2037090,7.86288203464149,19.2164977058893,18.5682267983214,14.6484196808994,15.6802706126101,16.8660442253232,18.7882370060332,12.8991273218117,14.5270328768544
